,State,Food Insecurity Rate,Child food insecurity rate,Year
729,Illinois,0.126,0.217,2009
730,Illinois,0.126,0.238,2009
731,Illinois,0.157,0.284,2009
732,Illinois,0.126,0.244,2009
733,Illinois,0.172,0.257,2009
734,Illinois,0.109,0.203,2009
735,Illinois,0.155,0.26,2009
736,Illinois,0.152,0.275,2009
737,Illinois,0.11699999999999999,0.218,2009
738,Illinois,0.159,0.281,2009
739,Illinois,0.13699999999999998,0.234,2009
740,Illinois,0.14400000000000002,0.255,2009
741,Illinois,0.138,0.244,2009
742,Illinois,0.171,0.266,2009
743,Illinois,0.14400000000000002,0.257,2009
744,Illinois,0.147,0.239,2009
745,Illinois,0.174,0.297,2009
746,Illinois,0.13699999999999998,0.231,2009
747,Illinois,0.16899999999999998,0.298,2009
748,Illinois,0.146,0.264,2009
749,Illinois,0.163,0.237,2009
750,Illinois,0.11199999999999999,0.218,2009
751,Illinois,0.125,0.199,2009
752,Illinois,0.111,0.21,2009
753,Illinois,0.13,0.238,2009
754,Illinois,0.09699999999999999,0.184,2009
755,Illinois,0.165,0.291,2009
756,Illinois,0.141,0.259,2009
757,Illinois,0.132,0.251,2009
758,Illinois,0.146,0.259,2009
759,Illinois,0.163,0.236,2009
760,Illinois,0.16699999999999998,0.281,2009
761,Illinois,0.111,0.215,2009
762,Illinois,0.136,0.255,2009
763,Illinois,0.159,0.269,2009
764,Illinois,0.218,0.278,2009
765,Illinois,0.16399999999999998,0.301,2009
766,Illinois,0.14300000000000002,0.243,2009
767,Illinois,0.154,0.271,2009
768,Illinois,0.14,0.245,2009
769,Illinois,0.174,0.228,2009
770,Illinois,0.165,0.283,2009
771,Illinois,0.13,0.211,2009
772,Illinois,0.12,0.232,2009
773,Illinois,0.113,0.203,2009
774,Illinois,0.136,0.242,2009
775,Illinois,0.141,0.262,2009
776,Illinois,0.16,0.258,2009
777,Illinois,0.132,0.24,2009
778,Illinois,0.18,0.303,2009
779,Illinois,0.17800000000000002,0.29,2009
780,Illinois,0.151,0.255,2009
781,Illinois,0.13,0.253,2009
782,Illinois,0.122,0.221,2009
783,Illinois,0.151,0.258,2009
784,Illinois,0.138,0.263,2009
785,Illinois,0.141,0.261,2009
786,Illinois,0.12300000000000001,0.208,2009
787,Illinois,0.151,0.27,2009
788,Illinois,0.193,0.3,2009
789,Illinois,0.106,0.206,2009
790,Indiana,0.19399999999999998,0.324,2009
791,Indiana,0.161,0.235,2009
792,Indiana,0.141,0.239,2009
793,Indiana,0.14400000000000002,0.232,2009
794,Indiana,0.184,0.29,2009
795,Indiana,0.114,0.195,2009
796,Indiana,0.145,0.25,2009
797,Indiana,0.149,0.241,2009
798,Indiana,0.17,0.271,2009
799,Indiana,0.14400000000000002,0.226,2009
800,Indiana,0.16699999999999998,0.294,2009
801,Indiana,0.157,0.275,2009
802,Indiana,0.19399999999999998,0.319,2009
803,Indiana,0.127,0.228,2009
804,Indiana,0.17,0.264,2009
805,Indiana,0.134,0.22,2009
806,Indiana,0.165,0.266,2009
807,Indiana,0.184,0.261,2009
808,Indiana,0.11800000000000001,0.208,2009
809,Indiana,0.215,0.332,2009
810,Indiana,0.21600000000000003,0.346,2009
811,Indiana,0.138,0.221,2009
812,Indiana,0.171,0.27,2009
813,Indiana,0.152,0.251,2009
814,Indiana,0.175,0.287,2009
815,Indiana,0.142,0.228,2009
816,Indiana,0.188,0.282,2009
817,Indiana,0.153,0.274,2009
818,Indiana,0.098,0.172,2009
819,Indiana,0.121,0.193,2009
820,Indiana,0.139,0.237,2009
821,Indiana,0.114,0.185,2009
822,Indiana,0.175,0.272,2009
823,Indiana,0.203,0.312,2009
824,Indiana,0.16899999999999998,0.274,2009
825,Indiana,0.159,0.261,2009
826,Indiana,0.145,0.247,2009
827,Indiana,0.16699999999999998,0.277,2009
828,Indiana,0.166,0.263,2009
829,Indiana,0.179,0.276,2009
830,Indiana,0.124,0.207,2009
831,Indiana,0.151,0.259,2009
832,Indiana,0.162,0.264,2009
833,Indiana,0.172,0.263,2009
834,Indiana,0.203,0.321,2009
835,Indiana,0.18100000000000002,0.245,2009
836,Indiana,0.18600000000000003,0.298,2009
837,Indiana,0.16699999999999998,0.256,2009
838,Indiana,0.174,0.225,2009
839,Indiana,0.172,0.278,2009
840,Indiana,0.138,0.245,2009
841,Indiana,0.19899999999999998,0.323,2009
842,Indiana,0.163,0.217,2009
843,Indiana,0.147,0.246,2009
844,Indiana,0.134,0.227,2009
845,Indiana,0.147,0.241,2009
846,Indiana,0.196,0.314,2009
847,Indiana,0.145,0.233,2009
848,Indiana,0.18600000000000003,0.299,2009
849,Indiana,0.149,0.253,2009
850,Indiana,0.17600000000000002,0.311,2009
851,Indiana,0.15,0.25,2009
852,Indiana,0.156,0.256,2009
853,Indiana,0.136,0.229,2009
854,Indiana,0.125,0.214,2009
855,Indiana,0.166,0.292,2009
856,Indiana,0.152,0.24,2009
857,Indiana,0.16899999999999998,0.274,2009
858,Indiana,0.154,0.254,2009
859,Indiana,0.156,0.247,2009
860,Indiana,0.185,0.293,2009
861,Indiana,0.14800000000000002,0.25,2009
862,Indiana,0.14300000000000002,0.243,2009
863,Indiana,0.174,0.25,2009
864,Indiana,0.192,0.315,2009
865,Indiana,0.18600000000000003,0.298,2009
866,Indiana,0.159,0.25,2009
867,Indiana,0.142,0.244,2009
868,Indiana,0.17,0.244,2009
869,Indiana,0.159,0.241,2009
870,Indiana,0.156,0.27,2009
871,Indiana,0.153,0.231,2009
872,Indiana,0.17300000000000001,0.279,2009
873,Indiana,0.18,0.278,2009
874,Indiana,0.17600000000000002,0.279,2009
875,Indiana,0.149,0.243,2009
876,Indiana,0.11599999999999999,0.197,2009
877,Indiana,0.18,0.296,2009
878,Indiana,0.18,0.283,2009
879,Indiana,0.14300000000000002,0.228,2009
880,Indiana,0.156,0.26,2009
881,Indiana,0.156,0.245,2009
882,Kansas,0.155,0.266,2009
883,Kansas,0.158,0.276,2009
884,Kansas,0.16399999999999998,0.25,2009
885,Kansas,0.125,0.232,2009
886,Kansas,0.134,0.23,2009
887,Kansas,0.152,0.248,2009
888,Kansas,0.145,0.258,2009
889,Kansas,0.133,0.22,2009
890,Kansas,0.131,0.206,2009
891,Kansas,0.159,0.229,2009
892,Kansas,0.168,0.275,2009
893,Kansas,0.12,0.162,2009
894,Kansas,0.11900000000000001,0.21,2009
895,Kansas,0.113,0.192,2009
896,Kansas,0.132,0.227,2009
897,Kansas,0.135,0.227,2009
898,Kansas,0.114,0.199,2009
899,Kansas,0.152,0.254,2009
900,Kansas,0.177,0.258,2009
901,Kansas,0.131,0.259,2009
902,Kansas,0.11900000000000001,0.192,2009
903,Kansas,0.175,0.276,2009
904,Kansas,0.157,0.209,2009
905,Kansas,0.132,0.259,2009
906,Kansas,0.177,0.328,2009
907,Kansas,0.125,0.178,2009
908,Kansas,0.114,0.171,2009
909,Kansas,0.11800000000000001,0.253,2009
910,Kansas,0.11800000000000001,0.259,2009
911,Kansas,0.145,0.233,2009
912,Kansas,0.152,0.209,2009
913,Kansas,0.102,0.18,2009
914,Kansas,0.125,0.193,2009
915,Kansas,0.10300000000000001,0.217,2009
916,Kansas,0.105,0.224,2009
917,Kansas,0.095,0.156,2009
918,Kansas,0.146,0.248,2009
919,Kansas,0.11900000000000001,0.209,2009
920,Kansas,0.127,0.21,2009
921,Kansas,0.131,0.219,2009
922,Kansas,0.113,0.24,2009
923,Kansas,0.111,0.188,2009
924,Kansas,0.136,0.219,2009
925,Kansas,0.13,0.213,2009
926,Kansas,0.121,0.214,2009
927,Kansas,0.113,0.186,2009
928,Kansas,0.129,0.259,2009
929,Kansas,0.132,0.245,2009
930,Kansas,0.106,0.197,2009
931,Kansas,0.16899999999999998,0.252,2009
932,Kansas,0.129,0.247,2009
933,Kansas,0.138,0.204,2009
934,Kansas,0.127,0.217,2009
935,Kansas,0.163,0.245,2009
936,Kansas,0.128,0.196,2009
937,Kansas,0.16399999999999998,0.275,2009
938,Kansas,0.13,0.238,2009
939,Kansas,0.125,0.202,2009
940,Kansas,0.11599999999999999,0.197,2009
941,Kansas,0.11699999999999999,0.208,2009
942,Kansas,0.134,0.219,2009
943,Kansas,0.11699999999999999,0.207,2009
944,Kansas,0.18,0.289,2009
945,Kansas,0.142,0.236,2009
946,Kansas,0.10800000000000001,0.198,2009
947,Kansas,0.11,0.194,2009
948,Kansas,0.166,0.254,2009
949,Kansas,0.113,0.201,2009
950,Kansas,0.11699999999999999,0.182,2009
951,Kansas,0.145,0.239,2009
952,Kansas,0.131,0.205,2009
953,Kansas,0.122,0.218,2009
954,Kansas,0.122,0.165,2009
955,Kansas,0.133,0.217,2009
956,Kansas,0.11599999999999999,0.185,2009
957,Kansas,0.127,0.199,2009
958,Kansas,0.127,0.234,2009
959,Kansas,0.136,0.234,2009
960,Kansas,0.11800000000000001,0.224,2009
961,Kansas,0.128,0.214,2009
962,Kansas,0.165,0.193,2009
963,Kansas,0.147,0.256,2009
964,Kansas,0.138,0.246,2009
965,Kansas,0.13699999999999998,0.262,2009
966,Kansas,0.131,0.224,2009
967,Kansas,0.09,0.171,2009
968,Kansas,0.158,0.242,2009
969,Kansas,0.132,0.269,2009
970,Kansas,0.147,0.235,2009
971,Kansas,0.11900000000000001,0.252,2009
972,Kansas,0.124,0.241,2009
973,Kansas,0.11900000000000001,0.193,2009
974,Kansas,0.14,0.258,2009
975,Kansas,0.098,0.192,2009
976,Kansas,0.11800000000000001,0.233,2009
977,Kansas,0.151,0.245,2009
978,Kansas,0.121,0.18,2009
979,Kansas,0.109,0.169,2009
980,Kansas,0.132,0.219,2009
981,Kansas,0.145,0.256,2009
982,Kansas,0.129,0.228,2009
983,Kansas,0.11,0.23,2009
984,Kansas,0.18,0.279,2009
985,Kansas,0.183,0.347,2009
986,Kansas,0.205,0.275,2009
987,Kentucky,0.183,0.258,2009
988,Kentucky,0.198,0.293,2009
989,Kentucky,0.141,0.216,2009
990,Kentucky,0.152,0.221,2009
991,Kentucky,0.19,0.294,2009
992,Kentucky,0.23199999999999998,0.367,2009
993,Kentucky,0.22399999999999998,0.328,2009
994,Kentucky,0.11800000000000001,0.182,2009
995,Kentucky,0.165,0.25,2009
996,Kentucky,0.154,0.239,2009
997,Kentucky,0.179,0.279,2009
998,Kentucky,0.177,0.275,2009
999,Kentucky,0.20600000000000002,0.306,2009
1000,Kentucky,0.183,0.283,2009
1001,Kentucky,0.142,0.211,2009
1002,Kentucky,0.19899999999999998,0.286,2009
1003,Kentucky,0.16,0.229,2009
1004,Kentucky,0.157,0.216,2009
1005,Kentucky,0.14,0.214,2009
1006,Kentucky,0.154,0.213,2009
1007,Kentucky,0.18100000000000002,0.267,2009
1008,Kentucky,0.191,0.295,2009
1009,Kentucky,0.196,0.318,2009
1010,Kentucky,0.19699999999999998,0.255,2009
1011,Kentucky,0.166,0.24,2009
1012,Kentucky,0.23600000000000002,0.333,2009
1013,Kentucky,0.196,0.329,2009
1014,Kentucky,0.16399999999999998,0.246,2009
1015,Kentucky,0.20800000000000002,0.325,2009
1016,Kentucky,0.151,0.225,2009
1017,Kentucky,0.198,0.277,2009
1018,Kentucky,0.22899999999999998,0.383,2009
1019,Kentucky,0.213,0.319,2009
1020,Kentucky,0.147,0.19,2009
1021,Kentucky,0.19399999999999998,0.277,2009
1022,Kentucky,0.19899999999999998,0.321,2009
1023,Kentucky,0.145,0.206,2009
1024,Kentucky,0.22899999999999998,0.287,2009
1025,Kentucky,0.201,0.356,2009
1026,Kentucky,0.177,0.25,2009
1027,Kentucky,0.168,0.267,2009
1028,Kentucky,0.17,0.268,2009
1029,Kentucky,0.212,0.328,2009
1030,Kentucky,0.175,0.247,2009
1031,Kentucky,0.151,0.247,2009
1032,Kentucky,0.17,0.254,2009
1033,Kentucky,0.154,0.214,2009
1034,Kentucky,0.20800000000000002,0.333,2009
1035,Kentucky,0.175,0.267,2009
1036,Kentucky,0.18899999999999997,0.276,2009
1037,Kentucky,0.161,0.238,2009
1038,Kentucky,0.165,0.262,2009
1039,Kentucky,0.151,0.184,2009
1040,Kentucky,0.16,0.257,2009
1041,Kentucky,0.25,0.368,2009
1042,Kentucky,0.165,0.201,2009
1043,Kentucky,0.142,0.218,2009
1044,Kentucky,0.17800000000000002,0.259,2009
1045,Kentucky,0.141,0.212,2009
1046,Kentucky,0.19,0.287,2009
1047,Kentucky,0.23199999999999998,0.36,2009
1048,Kentucky,0.16699999999999998,0.233,2009
1049,Kentucky,0.16899999999999998,0.255,2009
1050,Kentucky,0.214,0.357,2009
1051,Kentucky,0.221,0.326,2009
1052,Kentucky,0.203,0.251,2009
1053,Kentucky,0.19899999999999998,0.302,2009
1054,Kentucky,0.226,0.309,2009
1055,Kentucky,0.188,0.258,2009
1056,Kentucky,0.141,0.219,2009
1057,Kentucky,0.17,0.243,2009
1058,Kentucky,0.177,0.31,2009
1059,Kentucky,0.161,0.234,2009
1060,Kentucky,0.27699999999999997,0.406,2009
1061,Kentucky,0.20199999999999999,0.284,2009
1062,Kentucky,0.152,0.233,2009
1063,Kentucky,0.231,0.368,2009
1064,Kentucky,0.18,0.258,2009
1065,Kentucky,0.153,0.218,2009
1066,Kentucky,0.252,0.389,2009
1067,Kentucky,0.165,0.275,2009
1068,Kentucky,0.174,0.241,2009
1069,Kentucky,0.218,0.311,2009
1070,Kentucky,0.159,0.225,2009
1071,Kentucky,0.21100000000000002,0.319,2009
1072,Kentucky,0.223,0.34,2009
1073,Kentucky,0.193,0.265,2009
1074,Kentucky,0.21,0.328,2009
1075,Kentucky,0.179,0.279,2009
1076,Kentucky,0.166,0.238,2009
1077,Kentucky,0.203,0.33,2009
1078,Kentucky,0.16399999999999998,0.272,2009
1079,Kentucky,0.109,0.16,2009
1080,Kentucky,0.14300000000000002,0.205,2009
1081,Kentucky,0.23399999999999999,0.331,2009
1082,Kentucky,0.182,0.303,2009
1083,Kentucky,0.196,0.319,2009
1084,Kentucky,0.174,0.264,2009
1085,Kentucky,0.231,0.334,2009
1086,Kentucky,0.174,0.269,2009
1087,Kentucky,0.182,0.243,2009
1088,Kentucky,0.22899999999999998,0.339,2009
1089,Kentucky,0.183,0.273,2009
1090,Kentucky,0.196,0.286,2009
1091,Kentucky,0.139,0.21,2009
1092,Kentucky,0.14,0.21,2009
1093,Kentucky,0.183,0.246,2009
1094,Kentucky,0.142,0.211,2009
1095,Kentucky,0.18,0.273,2009
1096,Kentucky,0.183,0.266,2009
1097,Kentucky,0.201,0.293,2009
1098,Kentucky,0.17300000000000001,0.254,2009
1099,Kentucky,0.191,0.223,2009
1100,Kentucky,0.165,0.236,2009
1101,Kentucky,0.191,0.281,2009
1102,Kentucky,0.21100000000000002,0.293,2009
1103,Kentucky,0.16,0.24,2009
1104,Kentucky,0.20600000000000002,0.316,2009
1105,Kentucky,0.26,0.405,2009
1106,Kentucky,0.125,0.201,2009
1107,Louisiana,0.145,0.252,2009
1108,Louisiana,0.16399999999999998,0.261,2009
1109,Louisiana,0.105,0.195,2009
1110,Louisiana,0.158,0.236,2009
1111,Louisiana,0.171,0.268,2009
1112,Louisiana,0.127,0.235,2009
1113,Louisiana,0.19399999999999998,0.271,2009
1114,Louisiana,0.11900000000000001,0.22,2009
1115,Louisiana,0.171,0.22,2009
1116,Louisiana,0.132,0.223,2009
1117,Louisiana,0.162,0.26,2009
1118,Louisiana,0.085,0.23,2009
1119,Louisiana,0.192,0.293,2009
1120,Louisiana,0.20199999999999999,0.286,2009
1121,Louisiana,0.22899999999999998,0.313,2009
1122,Louisiana,0.17300000000000001,0.251,2009
1123,Louisiana,0.15,0.181,2009
1124,Louisiana,0.29600000000000004,0.346,2009
1125,Louisiana,0.168,0.209,2009
1126,Louisiana,0.16899999999999998,0.255,2009
1127,Louisiana,0.209,0.332,2009
1128,Louisiana,0.134,0.26,2009
1129,Louisiana,0.15,0.228,2009
1130,Louisiana,0.179,0.217,2009
1131,Louisiana,0.139,0.211,2009
1132,Louisiana,0.121,0.204,2009
1133,Louisiana,0.126,0.234,2009
1134,Louisiana,0.131,0.239,2009
1135,Louisiana,0.11900000000000001,0.194,2009
1136,Louisiana,0.107,0.221,2009
1137,Louisiana,0.185,0.232,2009
1138,Louisiana,0.10400000000000001,0.235,2009
1139,Louisiana,0.21100000000000002,0.217,2009
1140,Louisiana,0.244,0.326,2009
1141,Louisiana,0.196,0.262,2009
1142,Louisiana,0.191,0.209,2009
1143,Louisiana,0.158,0.236,2009
1144,Louisiana,0.113,0.185,2009
1145,Louisiana,0.161,0.22,2009
1146,Louisiana,0.142,0.218,2009
1147,Louisiana,0.193,0.251,2009
1148,Louisiana,0.183,0.248,2009
1149,Louisiana,0.151,0.259,2009
1150,Louisiana,0.131,0.259,2009
1151,Louisiana,0.11900000000000001,0.192,2009
1152,Louisiana,0.196,0.195,2009
1153,Louisiana,0.16,0.187,2009
1154,Louisiana,0.191,0.264,2009
1155,Louisiana,0.138,0.204,2009
1156,Louisiana,0.159,0.253,2009
1157,Louisiana,0.094,0.199,2009
1158,Louisiana,0.155,0.18,2009
1159,Louisiana,0.16,0.246,2009
1160,Louisiana,0.225,0.246,2009
1161,Louisiana,0.11599999999999999,0.224,2009
1162,Louisiana,0.183,0.3,2009
1163,Louisiana,0.133,0.253,2009
1164,Louisiana,0.126,0.257,2009
1165,Louisiana,0.179,0.272,2009
1166,Louisiana,0.17,0.245,2009
1167,Louisiana,0.135,0.199,2009
1168,Louisiana,0.222,0.377,2009
1169,Louisiana,0.138,0.168,2009
1170,Louisiana,0.18,0.294,2009
1171,Massachusetts,0.10400000000000001,0.173,2009
1172,Massachusetts,0.11599999999999999,0.188,2009
1173,Massachusetts,0.136,0.218,2009
1174,Massachusetts,0.09300000000000001,0.129,2009
1175,Massachusetts,0.113,0.198,2009
1176,Massachusetts,0.115,0.202,2009
1177,Massachusetts,0.14300000000000002,0.243,2009
1178,Massachusetts,0.102,0.163,2009
1179,Massachusetts,0.09,0.152,2009
1180,Massachusetts,0.087,0.141,2009
1181,Massachusetts,0.09,0.145,2009
1182,Massachusetts,0.105,0.156,2009
1183,Massachusetts,0.142,0.196,2009
1184,Massachusetts,0.114,0.191,2009
1185,Maryland,0.14,0.27,2009
1186,Maryland,0.091,0.185,2009
1187,Maryland,0.11699999999999999,0.179,2009
1188,Maryland,0.203,0.206,2009
1189,Maryland,0.083,0.177,2009
1190,Maryland,0.132,0.248,2009
1191,Maryland,0.084,0.2,2009
1192,Maryland,0.11800000000000001,0.239,2009
1193,Maryland,0.1,0.131,2009
1194,Maryland,0.165,0.251,2009
1195,Maryland,0.084,0.193,2009
1196,Maryland,0.126,0.276,2009
1197,Maryland,0.098,0.197,2009
1198,Maryland,0.07400000000000001,0.16,2009
1199,Maryland,0.129,0.211,2009
1200,Maryland,0.078,0.172,2009
1201,Maryland,0.133,0.114,2009
1202,Maryland,0.092,0.204,2009
1203,Maryland,0.094,0.192,2009
1204,Maryland,0.17600000000000002,0.256,2009
1205,Maryland,0.10300000000000001,0.203,2009
1206,Maryland,0.134,0.253,2009
1207,Maryland,0.139,0.215,2009
1208,Maryland,0.147,0.252,2009
1209,Maine,0.163,0.265,2009
1210,Maine,0.17800000000000002,0.283,2009
1211,Maine,0.13,0.212,2009
1212,Maine,0.182,0.294,2009
1213,Maine,0.149,0.244,2009
1214,Maine,0.14800000000000002,0.25,2009
1215,Maine,0.14800000000000002,0.243,2009
1216,Maine,0.14,0.236,2009
1217,Maine,0.175,0.277,2009
1218,Maine,0.157,0.253,2009
1219,Maine,0.196,0.322,2009
1220,Maine,0.129,0.224,2009
1221,Maine,0.191,0.313,2009
1222,Maine,0.163,0.269,2009
1223,Maine,0.19399999999999998,0.316,2009
1224,Maine,0.134,0.219,2009
1225,Michigan,0.218,0.349,2009
1226,Michigan,0.17800000000000002,0.282,2009
1227,Michigan,0.156,0.249,2009
1228,Michigan,0.182,0.296,2009
1229,Michigan,0.187,0.308,2009
1230,Michigan,0.21,0.326,2009
1231,Michigan,0.256,0.38,2009
1232,Michigan,0.13,0.22,2009
1233,Michigan,0.154,0.248,2009
1234,Michigan,0.165,0.27,2009
1235,Michigan,0.182,0.263,2009
1236,Michigan,0.184,0.296,2009
1237,Michigan,0.171,0.263,2009
1238,Michigan,0.157,0.248,2009
1239,Michigan,0.17300000000000001,0.275,2009
1240,Michigan,0.183,0.31,2009
1241,Michigan,0.177,0.268,2009
1242,Michigan,0.213,0.35,2009
1243,Michigan,0.11900000000000001,0.186,2009
1244,Michigan,0.184,0.321,2009
1245,Michigan,0.159,0.255,2009
1246,Michigan,0.149,0.238,2009
1247,Michigan,0.133,0.21,2009
1248,Michigan,0.16399999999999998,0.256,2009
1249,Michigan,0.204,0.275,2009
1250,Michigan,0.214,0.359,2009
1251,Michigan,0.185,0.299,2009
1252,Michigan,0.145,0.23,2009
1253,Michigan,0.183,0.286,2009
1254,Michigan,0.207,0.328,2009
1255,Michigan,0.17800000000000002,0.261,2009
1256,Michigan,0.18,0.281,2009
1257,Michigan,0.17600000000000002,0.241,2009
1258,Michigan,0.177,0.279,2009
1259,Michigan,0.21100000000000002,0.329,2009
1260,Michigan,0.165,0.255,2009
1261,Michigan,0.177,0.234,2009
1262,Michigan,0.175,0.27,2009
1263,Michigan,0.161,0.215,2009
1264,Michigan,0.187,0.315,2009
1265,Michigan,0.152,0.232,2009
1266,Michigan,0.19899999999999998,0.363,2009
1267,Michigan,0.222,0.324,2009
1268,Michigan,0.18600000000000003,0.293,2009
1269,Michigan,0.12,0.215,2009
1270,Michigan,0.182,0.286,2009
1271,Michigan,0.131,0.216,2009
1272,Michigan,0.192,0.303,2009
1273,Michigan,0.177,0.273,2009
1274,Michigan,0.177,0.254,2009
1275,Michigan,0.16699999999999998,0.263,2009
1276,Michigan,0.149,0.228,2009
1277,Michigan,0.17600000000000002,0.293,2009
1278,Michigan,0.19,0.287,2009
1279,Michigan,0.155,0.25,2009
1280,Michigan,0.135,0.219,2009
1281,Michigan,0.198,0.318,2009
1282,Michigan,0.163,0.254,2009
1283,Michigan,0.20800000000000002,0.335,2009
1284,Michigan,0.24100000000000002,0.375,2009
1285,Michigan,0.19899999999999998,0.275,2009
1286,Michigan,0.18,0.293,2009
1287,Michigan,0.153,0.214,2009
1288,Michigan,0.20800000000000002,0.347,2009
1289,Michigan,0.18600000000000003,0.304,2009
1290,Michigan,0.188,0.284,2009
1291,Michigan,0.2,0.323,2009
1292,Michigan,0.251,0.376,2009
1293,Michigan,0.18,0.288,2009
1294,Michigan,0.141,0.226,2009
1295,Michigan,0.21100000000000002,0.317,2009
1296,Michigan,0.20800000000000002,0.361,2009
1297,Michigan,0.188,0.26,2009
1298,Michigan,0.196,0.299,2009
1299,Michigan,0.184,0.296,2009
1300,Michigan,0.20600000000000002,0.32,2009
1301,Michigan,0.19399999999999998,0.308,2009
1302,Michigan,0.179,0.283,2009
1303,Michigan,0.196,0.306,2009
1304,Michigan,0.174,0.281,2009
1305,Michigan,0.138,0.179,2009
1306,Michigan,0.23800000000000002,0.269,2009
1307,Michigan,0.212,0.33,2009
1308,Minnesota,0.147,0.254,2009
1309,Minnesota,0.102,0.17,2009
1310,Minnesota,0.121,0.204,2009
1311,Minnesota,0.145,0.244,2009
1312,Minnesota,0.124,0.208,2009
1313,Minnesota,0.107,0.193,2009
1314,Minnesota,0.127,0.18,2009
1315,Minnesota,0.107,0.196,2009
1316,Minnesota,0.121,0.203,2009
1317,Minnesota,0.087,0.16,2009
1318,Minnesota,0.14800000000000002,0.253,2009
1319,Minnesota,0.115,0.199,2009
1320,Minnesota,0.11900000000000001,0.201,2009
1321,Minnesota,0.09699999999999999,0.168,2009
1322,Minnesota,0.187,0.294,2009
1323,Minnesota,0.105,0.191,2009
1324,Minnesota,0.10300000000000001,0.176,2009
1325,Minnesota,0.131,0.21,2009
1326,Minnesota,0.08900000000000001,0.152,2009
1327,Minnesota,0.094,0.167,2009
1328,Minnesota,0.109,0.181,2009
1329,Minnesota,0.13699999999999998,0.24,2009
1330,Minnesota,0.12300000000000001,0.207,2009
1331,Minnesota,0.115,0.194,2009
1332,Minnesota,0.105,0.182,2009
1333,Minnesota,0.13,0.212,2009
1334,Minnesota,0.113,0.171,2009
1335,Minnesota,0.111,0.201,2009
1336,Minnesota,0.138,0.242,2009
1337,Minnesota,0.125,0.211,2009
1338,Minnesota,0.145,0.233,2009
1339,Minnesota,0.096,0.177,2009
1340,Minnesota,0.163,0.257,2009
1341,Minnesota,0.102,0.193,2009
1342,Minnesota,0.098,0.15,2009
1343,Minnesota,0.138,0.24,2009
1344,Minnesota,0.1,0.172,2009
1345,Minnesota,0.134,0.221,2009
1346,Minnesota,0.133,0.27,2009
1347,Minnesota,0.125,0.209,2009
1348,Minnesota,0.098,0.167,2009
1349,Minnesota,0.1,0.168,2009
1350,Minnesota,0.14400000000000002,0.266,2009
1351,Minnesota,0.131,0.216,2009
1352,Minnesota,0.109,0.185,2009
1353,Minnesota,0.11900000000000001,0.204,2009
1354,Minnesota,0.124,0.211,2009
1355,Minnesota,0.156,0.243,2009
1356,Minnesota,0.147,0.235,2009
1357,Minnesota,0.11,0.204,2009
1358,Minnesota,0.094,0.177,2009
1359,Minnesota,0.107,0.177,2009
1360,Minnesota,0.115,0.242,2009
1361,Minnesota,0.113,0.205,2009
1362,Minnesota,0.09,0.155,2009
1363,Minnesota,0.124,0.211,2009
1364,Minnesota,0.127,0.196,2009
1365,Minnesota,0.151,0.249,2009
1366,Minnesota,0.10800000000000001,0.179,2009
1367,Minnesota,0.109,0.195,2009
1368,Minnesota,0.10800000000000001,0.182,2009
1369,Minnesota,0.126,0.203,2009
1370,Minnesota,0.124,0.204,2009
1371,Minnesota,0.109,0.187,2009
