"States:  Employment status of the civilian noninstitutional population by sex, race, Hispanic or Latino ethnicity, marital status, and detailed age, 2016 annual averages",,,,,,,,,,,,,
,,,,,,,,,,,,,
(Numbers in thousands),,,,,,,,,,,,,
State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Civilian labor force,,,,,,,,
06,26,California,"Men, 16 to 19 years","1,040    ",296    ,28.5    ,232    ,22.3    ,64    ,21.7    ,17.0  ,–,26.4  
06,27,California,"Men, 20 to 24 years","1,456    ",996    ,68.4    ,912    ,62.6    ,84    ,8.4    ,6.8  ,–,10.0  
06,28,California,"Men, 25 to 34 years","2,776    ","2,446    ",88.1    ,"2,312    ",83.3    ,134    ,5.5    ,4.7  ,–,6.3  
06,29,California,"Men, 35 to 44 years","2,576    ","2,337    ",90.7    ,"2,253    ",87.5    ,85    ,3.6    ,2.9  ,–,4.3  
06,30,California,"Men, 45 to 54 years","2,580    ","2,261    ",87.6    ,"2,178    ",84.4    ,83    ,3.7    ,3.0  ,–,4.4  
06,31,California,"Men, 55 to 64 years","2,264    ","1,590    ",70.2    ,"1,518    ",67.0    ,72    ,4.6    ,3.7  ,–,5.5  
06,32,California,"Men, 65 years and over","2,286    ",589    ,25.8    ,562    ,24.6    ,27    ,4.5    ,3.0  ,–,6.0  
06,33,California,"Women, 16 to 19 years","1,022    ",282    ,27.5    ,243    ,23.8    ,39    ,13.7    ,9.9  ,–,17.5  
06,34,California,"Women, 20 to 24 years","1,376    ",878    ,63.8    ,813    ,59.1    ,65    ,7.4    ,5.8  ,–,9.0  
06,35,California,"Women, 25 to 34 years","2,776    ","1,984    ",71.4    ,"1,859    ",67.0    ,124    ,6.3    ,5.3  ,–,7.3  
06,36,California,"Women, 35 to 44 years","2,596    ","1,773    ",68.3    ,"1,682    ",64.8    ,91    ,5.1    ,4.2  ,–,6.0  
06,37,California,"Women, 45 to 54 years","2,610    ","1,824    ",69.9    ,"1,743    ",66.8    ,81    ,4.5    ,3.6  ,–,5.4  
06,38,California,"Women, 55 to 64 years","2,469    ","1,388    ",56.2    ,"1,327    ",53.7    ,60    ,4.4    ,3.4  ,–,5.4  
06,39,California,"Women, 65 years and over","2,841    ",432    ,15.2    ,415    ,14.6    ,18    ,4.1    ,2.4  ,–,5.8  
06,40,California,"White, 16 to 19 years","1,484    ",441    ,29.7    ,360    ,24.3    ,81    ,18.3    ,14.8  ,–,21.8  
06,41,California,"White, 20 to 24 years","1,976    ","1,360    ",68.8    ,"1,247    ",63.1    ,113    ,8.3    ,7.0  ,–,9.6  
06,42,California,"White, 25 to 34 years","3,864    ","3,092    ",80.0    ,"2,916    ",75.5    ,176    ,5.7    ,5.0  ,–,6.4  
06,43,California,"White, 35 to 44 years","3,681    ","2,922    ",79.4    ,"2,797    ",76.0    ,124    ,4.3    ,3.6  ,–,5.0  
06,44,California,"White, 45 to 54 years","3,765    ","2,981    ",79.2    ,"2,859    ",75.9    ,122    ,4.1    ,3.5  ,–,4.7  
06,45,California,"White, 55 to 64 years","3,524    ","2,217    ",62.9    ,"2,120    ",60.2    ,97    ,4.4    ,3.6  ,–,5.2  
06,46,California,"White, 65 years and over","3,897    ",793    ,20.4    ,760    ,19.5    ,33    ,4.2    ,2.9  ,–,5.5  
06,48,California,"Black or African American, 20 to 24 years",215    ,142    ,65.8    ,130    ,60.3    ,12    ,8.4    ,4.4  ,–,12.4  
06,49,California,"Black or African American, 25 to 34 years",370    ,279    ,75.6    ,250    ,67.7    ,29    ,10.4    ,7.3  ,–,13.5  
06,50,California,"Black or African American, 35 to 44 years",296    ,227    ,76.8    ,209    ,70.8    ,18    ,7.8    ,4.8  ,–,10.8  
06,51,California,"Black or African American, 45 to 54 years",335    ,248    ,74.0    ,232    ,69.2    ,16    ,6.4    ,3.8  ,–,9.0  
06,52,California,"Black or African American, 55 to 64 years",307    ,178    ,58.0    ,166    ,54.0    ,12    ,7.0    ,3.8  ,–,10.2  
06,55,California,"Asian, 20 to 24 years",443    ,235    ,53.1    ,221    ,49.8    ,15    ,6.2    ,3.6  ,–,8.8  
06,56,California,"Asian, 25 to 34 years",970    ,769    ,79.3    ,733    ,75.6    ,36    ,4.6    ,3.4  ,–,5.8  
06,57,California,"Asian, 35 to 44 years",918    ,732    ,79.7    ,710    ,77.4    ,22    ,3.0    ,2.0  ,–,4.0  
06,58,California,"Asian, 45 to 54 years",870    ,700    ,80.4    ,679    ,78.0    ,21    ,2.9    ,1.9  ,–,3.9  
06,59,California,"Asian, 55 to 64 years",740    ,496    ,67.0    ,479    ,64.6    ,17    ,3.5    ,2.2  ,–,4.8  
06,60,California,"Asian, 65 years and over",821    ,151    ,18.4    ,146    ,17.7    ,6    ,3.7    ,1.2  ,–,6.2  
06,61,California,"Hispanic or Latino ethnicity, 16 to 19 years",996    ,273    ,27.5    ,213    ,21.4    ,61    ,22.2    ,17.3  ,–,27.1  
06,62,California,"Hispanic or Latino ethnicity, 20 to 24 years","1,280    ",907    ,70.8    ,826    ,64.5    ,81    ,8.9    ,7.2  ,–,10.6  
06,63,California,"Hispanic or Latino ethnicity, 25 to 34 years","2,251    ","1,765    ",78.4    ,"1,653    ",73.4    ,111    ,6.3    ,5.3  ,–,7.3  
06,64,California,"Hispanic or Latino ethnicity, 35 to 44 years","2,084    ","1,610    ",77.3    ,"1,531    ",73.5    ,79    ,4.9    ,3.9  ,–,5.9  
06,65,California,"Hispanic or Latino ethnicity, 45 to 54 years","1,784    ","1,375    ",77.1    ,"1,308    ",73.3    ,67    ,4.9    ,3.9  ,–,5.9  
06,66,California,"Hispanic or Latino ethnicity, 55 to 64 years","1,201    ",722    ,60.1    ,685    ,57.0    ,37    ,5.1    ,3.6  ,–,6.6  
06,67,California,"Hispanic or Latino ethnicity, 65 years and over",987    ,182    ,18.4    ,170    ,17.2    ,12    ,6.6    ,3.3  ,–,9.9  
08,01,Colorado,Total,"4,323    ","2,903    ",67.1    ,"2,807    ",64.9    ,95    ,3.3    ,2.7  ,–,3.9  
08,02,Colorado,Men,"2,140    ","1,599    ",74.7    ,"1,552    ",72.5    ,48    ,3.0    ,2.3  ,–,3.7  
08,03,Colorado,Women,"2,183    ","1,303    ",59.7    ,"1,256    ",57.5    ,47    ,3.6    ,2.7  ,–,4.5  
08,04,Colorado,White,"3,850    ","2,581    ",67.0    ,"2,499    ",64.9    ,82    ,3.2    ,2.6  ,–,3.8  
08,05,Colorado,"White, men","1,903    ","1,422    ",74.7    ,"1,381    ",72.6    ,41    ,2.9    ,2.1  ,–,3.7  
08,06,Colorado,"White, women","1,947    ","1,159    ",59.5    ,"1,118    ",57.4    ,41    ,3.5    ,2.6  ,–,4.4  
08,07,Colorado,Black or African American,185    ,129    ,69.7    ,123    ,66.4    ,6    ,4.8    ,1.6  ,–,8.0  
08,13,Colorado,Hispanic or Latino ethnicity,790    ,534    ,67.6    ,509    ,64.5    ,25    ,4.7    ,3.2  ,–,6.2  
08,14,Colorado,"Hispanic or Latino ethnicity, men",402    ,321    ,79.8    ,309    ,76.9    ,12    ,3.7    ,2.0  ,–,5.4  
08,15,Colorado,"Hispanic or Latino ethnicity, women",388    ,213    ,55.0    ,200    ,51.6    ,13    ,6.2    ,3.5  ,–,8.9  
08,16,Colorado,"Married men, spouse present","1,139    ",867    ,76.1    ,846    ,74.3    ,21    ,2.5    ,1.6  ,–,3.4  
08,17,Colorado,"Married women, spouse present","1,100    ",649    ,59.0    ,631    ,57.4    ,18    ,2.8    ,1.7  ,–,3.9  
08,18,Colorado,Women who maintain families,233    ,162    ,69.4    ,155    ,66.3    ,7    ,4.6    ,1.7  ,–,7.5  
08,20,Colorado,"Total, 20 to 24 years",351    ,274    ,78.1    ,262    ,74.8    ,12    ,4.2    ,2.1  ,–,6.3  
08,21,Colorado,"Total, 25 to 34 years",876    ,742    ,84.7    ,716    ,81.7    ,26    ,3.5    ,2.3  ,–,4.7  
08,22,Colorado,"Total, 35 to 44 years",740    ,619    ,83.8    ,600    ,81.2    ,19    ,3.1    ,1.9  ,–,4.3  
08,23,Colorado,"Total, 45 to 54 years",675    ,563    ,83.5    ,549    ,81.3    ,15    ,2.6    ,1.4  ,–,3.8  
08,24,Colorado,"Total, 55 to 64 years",682    ,459    ,67.3    ,451    ,66.2    ,8    ,1.7    ,0.7  ,–,2.7  
08,25,Colorado,"Total, 65 years and over",765    ,150    ,19.6    ,147    ,19.1    ,4    ,2.5    ,0.3  ,–,4.7  
08,27,Colorado,"Men, 20 to 24 years",169    ,139    ,82.2    ,133    ,78.6    ,6    ,4.5    ,1.5  ,–,7.5  
08,28,Colorado,"Men, 25 to 34 years",475    ,438    ,92.2    ,425    ,89.4    ,13    ,3.0    ,1.6  ,–,4.4  
08,29,Colorado,"Men, 35 to 44 years",364    ,340    ,93.4    ,329    ,90.3    ,11    ,3.3    ,1.6  ,–,5.0  
08,30,Colorado,"Men, 45 to 54 years",330    ,302    ,91.6    ,298    ,90.1    ,5    ,1.6    ,0.4  ,–,2.8  
08,31,Colorado,"Men, 55 to 64 years",344    ,251    ,72.8    ,245    ,71.1    ,6    ,2.4    ,0.8  ,–,4.0  
08,34,Colorado,"Women, 20 to 24 years",181    ,134    ,74.2    ,129    ,71.2    ,5    ,4.0    ,1.1  ,–,6.9  
08,35,Colorado,"Women, 25 to 34 years",401    ,304    ,75.9    ,291    ,72.6    ,13    ,4.3    ,2.3  ,–,6.3  
08,36,Colorado,"Women, 35 to 44 years",376    ,280    ,74.4    ,272    ,72.3    ,8    ,2.8    ,1.1  ,–,4.5  
08,37,Colorado,"Women, 45 to 54 years",344    ,261    ,75.8    ,251    ,73.0    ,10    ,3.7    ,1.7  ,–,5.7  
08,38,Colorado,"Women, 55 to 64 years",338    ,208    ,61.6    ,206    ,61.1    ,2    ,0.8    ,( 2 ),–,( 2 )
08,41,Colorado,"White, 20 to 24 years",294    ,233    ,79.3    ,225    ,76.5    ,8    ,3.5    ,1.4  ,–,5.6  
08,42,Colorado,"White, 25 to 34 years",775    ,659    ,85.0    ,638    ,82.3    ,21    ,3.2    ,2.0  ,–,4.4  
08,43,Colorado,"White, 35 to 44 years",625    ,527    ,84.4    ,511    ,81.9    ,16    ,3.0    ,1.7  ,–,4.3  
08,44,Colorado,"White, 45 to 54 years",609    ,516    ,84.6    ,501    ,82.3    ,14    ,2.8    ,1.5  ,–,4.1  
08,45,Colorado,"White, 55 to 64 years",618    ,422    ,68.2    ,414    ,67.0    ,7    ,1.7    ,0.6  ,–,2.8  
08,46,Colorado,"White, 65 years and over",718    ,142    ,19.8    ,138    ,19.3    ,4    ,2.7    ,0.4  ,–,5.0  
08,63,Colorado,"Hispanic or Latino ethnicity, 25 to 34 years",178    ,146    ,82.3    ,139    ,77.8    ,8    ,5.4    ,2.3  ,–,8.5  
08,64,Colorado,"Hispanic or Latino ethnicity, 35 to 44 years",160    ,126    ,78.8    ,120    ,75.1    ,6    ,4.7    ,1.6  ,–,7.8  
09,01,Connecticut,Total,"2,870    ","1,896    ",66.1    ,"1,797    ",62.6    ,99    ,5.2    ,4.4  ,–,6.0  
09,02,Connecticut,Men,"1,378    ",981    ,71.2    ,929    ,67.4    ,53    ,5.4    ,4.3  ,–,6.5  
09,03,Connecticut,Women,"1,492    ",915    ,61.3    ,868    ,58.2    ,47    ,5.1    ,4.0  ,–,6.2  
09,04,Connecticut,White,"2,356    ","1,573    ",66.8    ,"1,500    ",63.7    ,73    ,4.7    ,3.9  ,–,5.5  
09,05,Connecticut,"White, men","1,138    ",821    ,72.2    ,783    ,68.8    ,39    ,4.7    ,3.6  ,–,5.8  
09,06,Connecticut,"White, women","1,218    ",752    ,61.7    ,717    ,58.9    ,35    ,4.6    ,3.4  ,–,5.8  
09,07,Connecticut,Black or African American,307    ,187    ,60.8    ,167    ,54.2    ,20    ,10.8    ,7.5  ,–,14.1  
09,08,Connecticut,"Black or African American, men",141    ,90    ,63.6    ,78    ,55.1    ,12    ,13.3    ,8.0  ,–,18.6  
09,09,Connecticut,"Black or African American, women",166    ,97    ,58.4    ,89    ,53.4    ,8    ,8.5    ,4.4  ,–,12.6  
09,10,Connecticut,Asian,153    ,98    ,63.8    ,95    ,62.2    ,3    ,2.6    ,0.4  ,–,4.8  
09,13,Connecticut,Hispanic or Latino ethnicity,412    ,289    ,70.0    ,267    ,64.7    ,22    ,7.6    ,5.1  ,–,10.1  
09,14,Connecticut,"Hispanic or Latino ethnicity, men",193    ,147    ,76.1    ,137    ,71.0    ,10    ,6.8    ,3.5  ,–,10.1  
09,15,Connecticut,"Hispanic or Latino ethnicity, women",219    ,142    ,64.6    ,130    ,59.2    ,12    ,8.4    ,4.7  ,–,12.1  
09,16,Connecticut,"Married men, spouse present",722    ,558    ,77.2    ,539    ,74.6    ,18    ,3.3    ,2.1  ,–,4.5  
09,17,Connecticut,"Married women, spouse present",724    ,468    ,64.7    ,450    ,62.2    ,19    ,4.0    ,2.6  ,–,5.4  
09,18,Connecticut,Women who maintain families,174    ,128    ,73.7    ,119    ,68.1    ,10    ,7.6    ,3.9  ,–,11.3  
09,19,Connecticut,"Total, 16 to 19 years",214    ,69    ,32.2    ,58    ,27.2    ,11    ,15.6    ,8.4  ,–,22.8  
09,20,Connecticut,"Total, 20 to 24 years",200    ,135    ,67.8    ,125    ,62.4    ,11    ,8.0    ,4.3  ,–,11.7  
09,21,Connecticut,"Total, 25 to 34 years",504    ,429    ,85.1    ,402    ,79.8    ,27    ,6.3    ,4.5  ,–,8.1  
09,22,Connecticut,"Total, 35 to 44 years",369    ,315    ,85.3    ,302    ,81.9    ,13    ,4.0    ,2.3  ,–,5.7  
09,23,Connecticut,"Total, 45 to 54 years",551    ,452    ,81.9    ,435    ,79.0    ,16    ,3.6    ,2.3  ,–,4.9  
09,24,Connecticut,"Total, 55 to 64 years",487    ,356    ,73.0    ,339    ,69.5    ,17    ,4.8    ,3.0  ,–,6.6  
09,25,Connecticut,"Total, 65 years and over",546    ,141    ,25.8    ,136    ,25.0    ,5    ,3.3    ,1.0  ,–,5.6  
09,27,Connecticut,"Men, 20 to 24 years",101    ,67    ,66.1    ,60    ,58.9    ,7    ,10.9    ,4.8  ,–,17.0  
09,28,Connecticut,"Men, 25 to 34 years",261    ,236    ,90.5    ,221    ,84.8    ,15    ,6.2    ,3.8  ,–,8.6  
09,29,Connecticut,"Men, 35 to 44 years",178    ,164    ,92.4    ,159    ,89.3    ,6    ,3.4    ,1.2  ,–,5.6  
09,30,Connecticut,"Men, 45 to 54 years",260    ,226    ,87.1    ,218    ,84.1    ,8    ,3.5    ,1.6  ,–,5.4  
09,31,Connecticut,"Men, 55 to 64 years",236    ,184    ,77.9    ,174    ,73.7    ,10    ,5.4    ,2.8  ,–,8.0  
09,32,Connecticut,"Men, 65 years and over",243    ,77    ,31.7    ,74    ,30.5    ,3    ,3.7    ,0.4  ,–,7.0  
09,34,Connecticut,"Women, 20 to 24 years",98    ,68    ,69.5    ,65    ,65.9    ,3    ,5.1    ,1.0  ,–,9.2  
09,35,Connecticut,"Women, 25 to 34 years",244    ,193    ,79.4    ,181    ,74.4    ,12    ,6.3    ,3.6  ,–,9.0  
09,36,Connecticut,"Women, 35 to 44 years",192    ,151    ,78.8    ,144    ,75.0    ,7    ,4.7    ,2.0  ,–,7.4  
09,37,Connecticut,"Women, 45 to 54 years",291    ,225    ,77.3    ,217    ,74.4    ,8    ,3.8    ,1.8  ,–,5.8  
09,38,Connecticut,"Women, 55 to 64 years",251    ,172    ,68.4    ,165    ,65.6    ,7    ,4.1    ,1.8  ,–,6.4  
09,39,Connecticut,"Women, 65 years and over",302    ,64    ,21.1    ,62    ,20.5    ,2    ,2.9    ,( 2 ),–,( 2 )
09,41,Connecticut,"White, 20 to 24 years",155    ,107    ,69.3    ,101    ,65.3    ,6    ,5.8    ,2.3  ,–,9.3  
09,42,Connecticut,"White, 25 to 34 years",381    ,334    ,87.9    ,314    ,82.6    ,20    ,6.1    ,4.1  ,–,8.1  
09,43,Connecticut,"White, 35 to 44 years",299    ,257    ,86.1    ,249    ,83.3    ,9    ,3.3    ,1.6  ,–,5.0  
09,44,Connecticut,"White, 45 to 54 years",463    ,382    ,82.6    ,370    ,80.0    ,12    ,3.2    ,1.8  ,–,4.6  
09,45,Connecticut,"White, 55 to 64 years",419    ,313    ,74.7    ,301    ,71.7    ,12    ,4.0    ,2.3  ,–,5.7  
09,46,Connecticut,"White, 65 years and over",477    ,122    ,25.6    ,117    ,24.6    ,5    ,3.8    ,1.1  ,–,6.5  
09,63,Connecticut,"Hispanic or Latino ethnicity, 25 to 34 years",101    ,86    ,84.8    ,79    ,78.1    ,7    ,8.0    ,3.3  ,–,12.7  
09,64,Connecticut,"Hispanic or Latino ethnicity, 35 to 44 years",83    ,68    ,82.2    ,64    ,76.6    ,5    ,6.8    ,1.9  ,–,11.7  
10,01,Delaware,Total,756    ,473    ,62.6    ,453    ,59.9    ,21    ,4.3    ,3.6  ,–,5.0  
10,02,Delaware,Men,358    ,243    ,67.7    ,232    ,64.8    ,10    ,4.2    ,3.3  ,–,5.1  
10,03,Delaware,Women,398    ,231    ,58.0    ,221    ,55.5    ,10    ,4.4    ,3.4  ,–,5.4  
10,04,Delaware,White,551    ,339    ,61.6    ,327    ,59.4    ,12    ,3.7    ,2.9  ,–,4.5  
10,05,Delaware,"White, men",264    ,178    ,67.5    ,172    ,65.2    ,6    ,3.4    ,2.4  ,–,4.4  
10,06,Delaware,"White, women",287    ,161    ,56.1    ,155    ,53.9    ,6    ,3.9    ,2.8  ,–,5.0  
10,07,Delaware,Black or African American,160    ,108    ,67.3    ,101    ,63.1    ,7    ,6.2    ,4.6  ,–,7.8  
10,08,Delaware,"Black or African American, men",72    ,50    ,69.9    ,47    ,65.0    ,4    ,7.1    ,4.5  ,–,9.7  
10,09,Delaware,"Black or African American, women",88    ,58    ,65.1    ,54    ,61.5    ,3    ,5.5    ,3.4  ,–,7.6  
10,10,Delaware,Asian,31    ,20    ,62.8    ,19    ,60.2    ,1    ,4.1    ,1.1  ,–,7.1  
10,13,Delaware,Hispanic or Latino ethnicity,71    ,50    ,70.5    ,48    ,67.0    ,2    ,4.9    ,2.6  ,–,7.2  
10,14,Delaware,"Hispanic or Latino ethnicity, men",33    ,27    ,79.8    ,25    ,75.2    ,2    ,5.7    ,2.3  ,–,9.1  
10,15,Delaware,"Hispanic or Latino ethnicity, women",38    ,24    ,62.4    ,23    ,59.8    ,1    ,4.1    ,1.0  ,–,7.2  
10,16,Delaware,"Married men, spouse present",179    ,122    ,68.3    ,120    ,66.9    ,3    ,2.1    ,1.2  ,–,3.0  
10,17,Delaware,"Married women, spouse present",185    ,106    ,57.5    ,104    ,56.2    ,3    ,2.4    ,1.3  ,–,3.5  
10,18,Delaware,Women who maintain families,50    ,35    ,71.4    ,33    ,66.9    ,2    ,6.3    ,3.3  ,–,9.3  
10,20,Delaware,"Total, 20 to 24 years",66    ,47    ,71.2    ,44    ,66.4    ,3    ,6.7    ,4.0  ,–,9.4  
10,21,Delaware,"Total, 25 to 34 years",119    ,102    ,85.7    ,96    ,80.6    ,6    ,5.9    ,4.2  ,–,7.6  
10,22,Delaware,"Total, 35 to 44 years",115    ,101    ,87.7    ,98    ,85.1    ,3    ,3.0    ,1.8  ,–,4.2  
10,23,Delaware,"Total, 45 to 54 years",124    ,102    ,82.4    ,99    ,79.8    ,3    ,3.2    ,1.9  ,–,4.5  
10,24,Delaware,"Total, 55 to 64 years",126    ,81    ,64.4    ,79    ,62.7    ,2    ,2.6    ,1.3  ,–,3.9  
10,25,Delaware,"Total, 65 years and over",167    ,28    ,16.9    ,27    ,16.3    ,1    ,3.5    ,1.0  ,–,6.0  
10,27,Delaware,"Men, 20 to 24 years",32    ,22    ,69.4    ,21    ,63.8    ,2    ,8.1    ,3.8  ,–,12.4  
10,28,Delaware,"Men, 25 to 34 years",59    ,54    ,92.2    ,52    ,87.8    ,3    ,4.7    ,2.6  ,–,6.8  
10,29,Delaware,"Men, 35 to 44 years",56    ,52    ,93.7    ,51    ,91.2    ,1    ,2.7    ,1.0  ,–,4.4  
10,30,Delaware,"Men, 45 to 54 years",58    ,51    ,87.6    ,49    ,84.4    ,2    ,3.6    ,1.7  ,–,5.5  
10,31,Delaware,"Men, 55 to 64 years",59    ,41    ,69.2    ,40    ,67.2    ,1    ,2.9    ,1.0  ,–,4.8  
10,34,Delaware,"Women, 20 to 24 years",33    ,24    ,72.8    ,23    ,68.9    ,1    ,5.4    ,2.0  ,–,8.8  
10,35,Delaware,"Women, 25 to 34 years",61    ,48    ,79.4    ,45    ,73.7    ,3    ,7.2    ,4.4  ,–,10.0  
10,36,Delaware,"Women, 35 to 44 years",60    ,49    ,82.2    ,47    ,79.4    ,2    ,3.4    ,1.5  ,–,5.3  
10,37,Delaware,"Women, 45 to 54 years",65    ,51    ,77.8    ,49    ,75.6    ,1    ,2.8    ,1.1  ,–,4.5  
10,38,Delaware,"Women, 55 to 64 years",67    ,40    ,60.2    ,39    ,58.8    ,1    ,2.3    ,0.6  ,–,4.0  
10,41,Delaware,"White, 20 to 24 years",40    ,33    ,80.8    ,30    ,74.8    ,2    ,7.4    ,4.0  ,–,10.8  
10,42,Delaware,"White, 25 to 34 years",81    ,70    ,86.2    ,67    ,83.1    ,3    ,3.6    ,2.0  ,–,5.2  
10,43,Delaware,"White, 35 to 44 years",82    ,71    ,86.7    ,69    ,84.1    ,2    ,3.0    ,1.5  ,–,4.5  
10,44,Delaware,"White, 45 to 54 years",84    ,69    ,81.7    ,67    ,79.1    ,2    ,3.1    ,1.6  ,–,4.6  
10,45,Delaware,"White, 55 to 64 years",97    ,64    ,66.0    ,63    ,64.6    ,1    ,2.1    ,0.8  ,–,3.4  
10,46,Delaware,"White, 65 years and over",142    ,24    ,16.8    ,23    ,16.2    ,1    ,3.5    ,0.7  ,–,6.3  
10,49,Delaware,"Black or African American, 25 to 34 years",29    ,26    ,88.4    ,23    ,79.0    ,3    ,10.7    ,6.2  ,–,15.2  
10,50,Delaware,"Black or African American, 35 to 44 years",25    ,23    ,91.0    ,22    ,88.0    ,1    ,3.3    ,0.7  ,–,5.9  
10,51,Delaware,"Black or African American, 45 to 54 years",33    ,28    ,84.7    ,27    ,81.9    ,1    ,3.3    ,0.9  ,–,5.7  
11,01,District of Columbia,Total,560    ,392    ,70.1    ,369    ,65.8    ,24    ,6.1    ,5.4  ,–,6.8  
11,02,District of Columbia,Men,260    ,193    ,74.2    ,181    ,69.6    ,12    ,6.2    ,5.2  ,–,7.2  
11,03,District of Columbia,Women,300    ,200    ,66.5    ,188    ,62.5    ,12    ,5.9    ,4.9  ,–,6.9  
11,04,District of Columbia,White,258    ,214    ,82.7    ,209    ,81.0    ,4    ,2.1    ,1.5  ,–,2.7  
11,05,District of Columbia,"White, men",128    ,110    ,85.8    ,108    ,84.1    ,2    ,2.0    ,1.2  ,–,2.8  
11,06,District of Columbia,"White, women",130    ,104    ,79.7    ,102    ,78.0    ,2    ,2.2    ,1.4  ,–,3.0  
11,07,District of Columbia,Black or African American,257    ,146    ,56.8    ,128    ,49.9    ,18    ,12.2    ,10.8  ,–,13.6  
11,08,District of Columbia,"Black or African American, men",113    ,68    ,60.7    ,59    ,52.6    ,9    ,13.4    ,11.2  ,–,15.6  
11,09,District of Columbia,"Black or African American, women",144    ,78    ,53.8    ,69    ,47.8    ,9    ,11.2    ,9.3  ,–,13.1  
11,10,District of Columbia,Asian,28    ,20    ,73.6    ,20    ,70.9    ,1    ,3.7    ,1.6  ,–,5.8  
11,11,District of Columbia,"Asian, men",13    ,10    ,77.3    ,9    ,74.8    ,( 3 ),3.2    ,0.4  ,–,6.0  
11,12,District of Columbia,"Asian, women",15    ,11    ,70.6    ,10    ,67.7    ,( 3 ),4.1    ,1.1  ,–,7.1  
11,13,District of Columbia,Hispanic or Latino ethnicity,57    ,45    ,78.9    ,43    ,76.1    ,2    ,3.6    ,2.3  ,–,4.9  
11,14,District of Columbia,"Hispanic or Latino ethnicity, men",28    ,24    ,85.6    ,23    ,82.8    ,1    ,3.2    ,1.5  ,–,4.9  
11,15,District of Columbia,"Hispanic or Latino ethnicity, women",29    ,21    ,72.5    ,20    ,69.6    ,1    ,4.0    ,1.9  ,–,6.1  
11,16,District of Columbia,"Married men, spouse present",80    ,65    ,80.8    ,64    ,79.3    ,1    ,1.9    ,0.9  ,–,2.9  
11,17,District of Columbia,"Married women, spouse present",81    ,58    ,71.7    ,56    ,69.5    ,2    ,3.1    ,1.8  ,–,4.4  
11,18,District of Columbia,Women who maintain families,46    ,27    ,58.1    ,23    ,50.7    ,3    ,12.6    ,8.7  ,–,16.5  
11,20,District of Columbia,"Total, 20 to 24 years",54    ,37    ,68.3    ,32    ,59.9    ,5    ,12.4    ,9.1  ,–,15.7  
11,21,District of Columbia,"Total, 25 to 34 years",167    ,146    ,87.5    ,139    ,83.2    ,7    ,5.0    ,3.9  ,–,6.1  
11,22,District of Columbia,"Total, 35 to 44 years",93    ,81    ,87.2    ,77    ,83.1    ,4    ,4.7    ,3.3  ,–,6.1  
11,23,District of Columbia,"Total, 45 to 54 years",72    ,58    ,81.0    ,55    ,76.2    ,3    ,5.9    ,4.1  ,–,7.7  
11,24,District of Columbia,"Total, 55 to 64 years",65    ,43    ,66.7    ,41    ,62.8    ,2    ,5.7    ,3.6  ,–,7.8  
11,25,District of Columbia,"Total, 65 years and over",84    ,21    ,25.2    ,21    ,24.4    ,1    ,3.3    ,1.1  ,–,5.5  
11,27,District of Columbia,"Men, 20 to 24 years",25    ,17    ,67.0    ,14    ,57.0    ,2    ,15.0    ,9.5  ,–,20.5  
11,28,District of Columbia,"Men, 25 to 34 years",79    ,70    ,88.8    ,67    ,84.5    ,3    ,4.9    ,3.4  ,–,6.4  
11,29,District of Columbia,"Men, 35 to 44 years",43    ,39    ,92.3    ,38    ,89.1    ,1    ,3.4    ,1.7  ,–,5.1  
11,30,District of Columbia,"Men, 45 to 54 years",37    ,32    ,86.9    ,30    ,82.1    ,2    ,5.5    ,3.1  ,–,7.9  
