"States:  Employment status of the civilian noninstitutional population by sex, race, Hispanic or Latino ethnicity, marital status, and detailed age, 2015 annual averages",,,,,,,,,,,,,
,,,,,,,,,,,,,
(Numbers in thousands),,,,,,,,,,,,,
State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Civilian labor force,,,,,,,,
06,23,California,"Total, 45 to 54 years","5,229    ","4,107    ",78.5    ,"3,924    ",75.0    ,183    ,4.5    ,3.9  ,–,5.1  
06,24,California,"Total, 55 to 64 years","4,582    ","2,950    ",64.4    ,"2,815    ",61.4    ,135    ,4.6    ,3.9  ,–,5.3  
06,25,California,"Total, 65 years and over","5,059    ","1,009    ",20.0    ,963    ,19.0    ,47    ,4.6    ,3.5  ,–,5.7  
06,26,California,"Men, 16 to 19 years","1,093    ",307    ,28.1    ,244    ,22.3    ,63    ,20.6    ,16.2  ,–,25.0  
06,27,California,"Men, 20 to 24 years","1,563    ","1,055    ",67.5    ,927    ,59.3    ,128    ,12.1    ,10.3  ,–,13.9  
06,28,California,"Men, 25 to 34 years","2,666    ","2,339    ",87.7    ,"2,187    ",82.1    ,151    ,6.5    ,5.6  ,–,7.4  
06,29,California,"Men, 35 to 44 years","2,535    ","2,304    ",90.9    ,"2,210    ",87.2    ,94    ,4.1    ,3.4  ,–,4.8  
06,30,California,"Men, 45 to 54 years","2,590    ","2,234    ",86.2    ,"2,138    ",82.5    ,96    ,4.3    ,3.6  ,–,5.0  
06,31,California,"Men, 55 to 64 years","2,222    ","1,593    ",71.7    ,"1,524    ",68.6    ,69    ,4.3    ,3.4  ,–,5.2  
06,32,California,"Men, 65 years and over","2,231    ",558    ,25.0    ,530    ,23.8    ,28    ,4.9    ,3.3  ,–,6.5  
06,33,California,"Women, 16 to 19 years","1,010    ",284    ,28.1    ,222    ,22.0    ,61    ,21.6    ,16.9  ,–,26.3  
06,34,California,"Women, 20 to 24 years","1,411    ",891    ,63.1    ,805    ,57.0    ,86    ,9.6    ,7.8  ,–,11.4  
06,35,California,"Women, 25 to 34 years","2,744    ","1,925    ",70.1    ,"1,808    ",65.9    ,117    ,6.1    ,5.1  ,–,7.1  
06,36,California,"Women, 35 to 44 years","2,631    ","1,814    ",68.9    ,"1,710    ",65.0    ,104    ,5.7    ,4.7  ,–,6.7  
06,37,California,"Women, 45 to 54 years","2,638    ","1,873    ",71.0    ,"1,786    ",67.7    ,87    ,4.7    ,3.8  ,–,5.6  
06,38,California,"Women, 55 to 64 years","2,360    ","1,357    ",57.5    ,"1,291    ",54.7    ,66    ,4.9    ,3.9  ,–,5.9  
06,39,California,"Women, 65 years and over","2,828    ",452    ,16.0    ,433    ,15.3    ,19    ,4.3    ,2.6  ,–,6.0  
06,40,California,"White, 16 to 19 years","1,526    ",458    ,30.0    ,366    ,24.0    ,92    ,20.2    ,16.6  ,–,23.8  
06,41,California,"White, 20 to 24 years","2,093    ","1,438    ",68.7    ,"1,290    ",61.6    ,149    ,10.3    ,8.9  ,–,11.7  
06,42,California,"White, 25 to 34 years","3,836    ","3,060    ",79.8    ,"2,869    ",74.8    ,191    ,6.2    ,5.4  ,–,7.0  
06,43,California,"White, 35 to 44 years","3,685    ","2,938    ",79.7    ,"2,802    ",76.0    ,136    ,4.6    ,3.9  ,–,5.3  
06,44,California,"White, 45 to 54 years","3,825    ","3,038    ",79.4    ,"2,903    ",75.9    ,135    ,4.4    ,3.8  ,–,5.0  
06,45,California,"White, 55 to 64 years","3,463    ","2,247    ",64.9    ,"2,144    ",61.9    ,103    ,4.6    ,3.8  ,–,5.4  
06,46,California,"White, 65 years and over","3,886    ",808    ,20.8    ,775    ,19.9    ,32    ,4.0    ,2.8  ,–,5.2  
06,48,California,"Black or African American, 20 to 24 years",211    ,137    ,64.6    ,109    ,51.6    ,28    ,20.2    ,13.9  ,–,26.5  
06,49,California,"Black or African American, 25 to 34 years",368    ,286    ,77.7    ,252    ,68.4    ,34    ,12.0    ,8.7  ,–,15.3  
06,50,California,"Black or African American, 35 to 44 years",315    ,235    ,74.8    ,213    ,67.6    ,23    ,9.6    ,6.3  ,–,12.9  
06,51,California,"Black or African American, 45 to 54 years",364    ,272    ,74.8    ,252    ,69.3    ,20    ,7.3    ,4.6  ,–,10.0  
06,52,California,"Black or African American, 55 to 64 years",274    ,154    ,56.2    ,146    ,53.2    ,8    ,5.3    ,2.3  ,–,8.3  
06,55,California,"Asian, 20 to 24 years",464    ,239    ,51.5    ,218    ,47.0    ,21    ,8.8    ,5.8  ,–,11.8  
06,56,California,"Asian, 25 to 34 years",907    ,684    ,75.4    ,660    ,72.7    ,24    ,3.5    ,2.4  ,–,4.6  
06,57,California,"Asian, 35 to 44 years",897    ,718    ,80.1    ,696    ,77.5    ,23    ,3.2    ,2.2  ,–,4.2  
06,58,California,"Asian, 45 to 54 years",816    ,648    ,79.4    ,626    ,76.7    ,23    ,3.5    ,2.4  ,–,4.6  
06,59,California,"Asian, 55 to 64 years",696    ,461    ,66.2    ,441    ,63.3    ,20    ,4.4    ,2.9  ,–,5.9  
06,60,California,"Asian, 65 years and over",763    ,127    ,16.6    ,119    ,15.7    ,7    ,5.6    ,2.4  ,–,8.8  
06,61,California,"Hispanic or Latino ethnicity, 16 to 19 years","1,022    ",280    ,27.4    ,212    ,20.8    ,67    ,24.0    ,19.0  ,–,29.0  
06,62,California,"Hispanic or Latino ethnicity, 20 to 24 years","1,330    ",931    ,70.0    ,824    ,62.0    ,107    ,11.5    ,9.6  ,–,13.4  
06,63,California,"Hispanic or Latino ethnicity, 25 to 34 years","2,233    ","1,745    ",78.1    ,"1,618    ",72.5    ,126    ,7.2    ,6.1  ,–,8.3  
06,64,California,"Hispanic or Latino ethnicity, 35 to 44 years","2,096    ","1,638    ",78.1    ,"1,536    ",73.3    ,101    ,6.2    ,5.1  ,–,7.3  
06,65,California,"Hispanic or Latino ethnicity, 45 to 54 years","1,825    ","1,418    ",77.7    ,"1,347    ",73.8    ,71    ,5.0    ,4.0  ,–,6.0  
06,66,California,"Hispanic or Latino ethnicity, 55 to 64 years","1,157    ",713    ,61.7    ,671    ,58.0    ,42    ,5.9    ,4.3  ,–,7.5  
06,67,California,"Hispanic or Latino ethnicity, 65 years and over",976    ,160    ,16.4    ,150    ,15.3    ,11    ,6.6    ,3.1  ,–,10.1  
08,01,Colorado,Total,"4,240    ","2,818    ",66.5    ,"2,709    ",63.9    ,109    ,3.9    ,3.3  ,–,4.5  
08,02,Colorado,Men,"2,096    ","1,534    ",73.2    ,"1,474    ",70.3    ,60    ,3.9    ,3.1  ,–,4.7  
08,03,Colorado,Women,"2,144    ","1,284    ",59.9    ,"1,235    ",57.6    ,49    ,3.8    ,3.0  ,–,4.6  
08,04,Colorado,White,"3,789    ","2,533    ",66.8    ,"2,437    ",64.3    ,95    ,3.8    ,3.2  ,–,4.4  
08,05,Colorado,"White, men","1,880    ","1,384    ",73.7    ,"1,331    ",70.8    ,54    ,3.9    ,3.1  ,–,4.7  
08,06,Colorado,"White, women","1,909    ","1,148    ",60.1    ,"1,106    ",57.9    ,42    ,3.7    ,2.8  ,–,4.6  
08,07,Colorado,Black or African American,165    ,107    ,64.4    ,100    ,60.6    ,6    ,5.9    ,2.2  ,–,9.6  
08,13,Colorado,Hispanic or Latino ethnicity,697    ,481    ,69.1    ,455    ,65.3    ,26    ,5.5    ,3.9  ,–,7.1  
08,14,Colorado,"Hispanic or Latino ethnicity, men",350    ,276    ,79.0    ,264    ,75.5    ,12    ,4.4    ,2.5  ,–,6.3  
08,15,Colorado,"Hispanic or Latino ethnicity, women",347    ,205    ,59.1    ,191    ,55.0    ,14    ,6.9    ,4.1  ,–,9.7  
08,16,Colorado,"Married men, spouse present","1,152    ",879    ,76.3    ,857    ,74.4    ,21    ,2.4    ,1.6  ,–,3.2  
08,17,Colorado,"Married women, spouse present","1,147    ",684    ,59.6    ,665    ,58.0    ,19    ,2.8    ,1.8  ,–,3.8  
08,18,Colorado,Women who maintain families,197    ,139    ,70.9    ,133    ,67.6    ,6    ,4.6    ,1.8  ,–,7.4  
08,20,Colorado,"Total, 20 to 24 years",334    ,256    ,76.6    ,240    ,72.0    ,15    ,6.0    ,3.6  ,–,8.4  
08,21,Colorado,"Total, 25 to 34 years",805    ,671    ,83.3    ,649    ,80.6    ,22    ,3.3    ,2.2  ,–,4.4  
08,22,Colorado,"Total, 35 to 44 years",762    ,655    ,86.0    ,634    ,83.3    ,21    ,3.2    ,2.1  ,–,4.3  
08,23,Colorado,"Total, 45 to 54 years",671    ,535    ,79.8    ,515    ,76.7    ,21    ,3.9    ,2.6  ,–,5.2  
08,24,Colorado,"Total, 55 to 64 years",696    ,480    ,69.0    ,465    ,66.8    ,15    ,3.1    ,1.9  ,–,4.3  
08,25,Colorado,"Total, 65 years and over",717    ,135    ,18.8    ,133    ,18.5    ,2    ,1.6    ,( 2 ),–,( 2 )
08,27,Colorado,"Men, 20 to 24 years",183    ,147    ,80.5    ,138    ,75.7    ,9    ,6.0    ,2.9  ,–,9.1  
08,28,Colorado,"Men, 25 to 34 years",409    ,377    ,92.1    ,363    ,88.8    ,14    ,3.6    ,2.1  ,–,5.1  
08,29,Colorado,"Men, 35 to 44 years",376    ,349    ,92.9    ,337    ,89.8    ,12    ,3.3    ,1.8  ,–,4.8  
08,30,Colorado,"Men, 45 to 54 years",336    ,292    ,87.0    ,282    ,83.8    ,11    ,3.7    ,1.9  ,–,5.5  
08,31,Colorado,"Men, 55 to 64 years",330    ,249    ,75.3    ,242    ,73.4    ,7    ,2.6    ,1.0  ,–,4.2  
08,34,Colorado,"Women, 20 to 24 years",151    ,109    ,71.9    ,102    ,67.6    ,7    ,6.1    ,2.4  ,–,9.8  
08,35,Colorado,"Women, 25 to 34 years",396    ,294    ,74.3    ,286    ,72.1    ,9    ,2.9    ,1.4  ,–,4.4  
08,36,Colorado,"Women, 35 to 44 years",386    ,306    ,79.3    ,297    ,76.9    ,9    ,3.0    ,1.4  ,–,4.6  
08,37,Colorado,"Women, 45 to 54 years",335    ,243    ,72.5    ,233    ,69.5    ,10    ,4.2    ,2.2  ,–,6.2  
08,38,Colorado,"Women, 55 to 64 years",366    ,231    ,63.2    ,223    ,60.9    ,9    ,3.7    ,1.7  ,–,5.7  
08,41,Colorado,"White, 20 to 24 years",285    ,221    ,77.6    ,207    ,72.7    ,14    ,6.3    ,3.7  ,–,8.9  
08,42,Colorado,"White, 25 to 34 years",709    ,599    ,84.5    ,581    ,82.0    ,18    ,3.0    ,1.9  ,–,4.1  
08,43,Colorado,"White, 35 to 44 years",660    ,570    ,86.5    ,553    ,83.8    ,17    ,3.1    ,1.9  ,–,4.3  
08,44,Colorado,"White, 45 to 54 years",601    ,485    ,80.8    ,465    ,77.5    ,20    ,4.1    ,2.7  ,–,5.5  
08,45,Colorado,"White, 55 to 64 years",644    ,456    ,70.8    ,441    ,68.5    ,15    ,3.2    ,1.9  ,–,4.5  
08,46,Colorado,"White, 65 years and over",673    ,128    ,19.1    ,127    ,18.8    ,2    ,1.3    ,( 2 ),–,( 2 )
08,63,Colorado,"Hispanic or Latino ethnicity, 25 to 34 years",155    ,130    ,83.9    ,125    ,80.7    ,5    ,3.8    ,1.2  ,–,6.4  
08,64,Colorado,"Hispanic or Latino ethnicity, 35 to 44 years",150    ,118    ,78.3    ,111    ,73.9    ,7    ,5.7    ,2.4  ,–,9.0  
09,01,Connecticut,Total,"2,873    ","1,892    ",65.8    ,"1,786    ",62.1    ,106    ,5.6    ,4.8  ,–,6.4  
09,02,Connecticut,Men,"1,380    ",974    ,70.6    ,919    ,66.6    ,56    ,5.7    ,4.6  ,–,6.8  
09,03,Connecticut,Women,"1,493    ",918    ,61.4    ,867    ,58.1    ,50    ,5.5    ,4.4  ,–,6.6  
09,04,Connecticut,White,"2,369    ","1,560    ",65.9    ,"1,490    ",62.9    ,70    ,4.5    ,3.7  ,–,5.3  
09,05,Connecticut,"White, men","1,149    ",808    ,70.3    ,772    ,67.2    ,37    ,4.5    ,3.4  ,–,5.6  
09,06,Connecticut,"White, women","1,220    ",752    ,61.6    ,719    ,58.9    ,34    ,4.5    ,3.4  ,–,5.6  
09,07,Connecticut,Black or African American,308    ,197    ,63.9    ,171    ,55.4    ,26    ,13.2    ,9.4  ,–,17.0  
09,08,Connecticut,"Black or African American, men",140    ,97    ,69.4    ,84    ,59.9    ,13    ,13.7    ,8.1  ,–,19.3  
09,09,Connecticut,"Black or African American, women",168    ,99    ,59.2    ,87    ,51.6    ,13    ,12.7    ,7.3  ,–,18.1  
09,10,Connecticut,Asian,156    ,107    ,68.5    ,100    ,64.4    ,6    ,6.1    ,2.9  ,–,9.3  
09,11,Connecticut,"Asian, men",73    ,57    ,78.6    ,54    ,73.7    ,4    ,6.3    ,1.8  ,–,10.8  
09,13,Connecticut,Hispanic or Latino ethnicity,336    ,224    ,66.8    ,199    ,59.2    ,25    ,11.3    ,7.8  ,–,14.8  
09,14,Connecticut,"Hispanic or Latino ethnicity, men",153    ,112    ,73.4    ,100    ,65.3    ,12    ,11.0    ,6.0  ,–,16.0  
09,15,Connecticut,"Hispanic or Latino ethnicity, women",183    ,112    ,61.2    ,99    ,54.1    ,13    ,11.7    ,6.6  ,–,16.8  
09,16,Connecticut,"Married men, spouse present",712    ,552    ,77.6    ,536    ,75.3    ,16    ,2.9    ,1.8  ,–,4.0  
09,17,Connecticut,"Married women, spouse present",732    ,476    ,65.0    ,457    ,62.4    ,19    ,4.1    ,2.7  ,–,5.5  
09,18,Connecticut,Women who maintain families,169    ,123    ,72.8    ,110    ,65.0    ,13    ,10.7    ,6.4  ,–,15.0  
09,19,Connecticut,"Total, 16 to 19 years",214    ,56    ,26.4    ,46    ,21.5    ,11    ,18.6    ,10.2  ,–,27.0  
09,20,Connecticut,"Total, 20 to 24 years",232    ,165    ,70.9    ,153    ,66.0    ,12    ,7.0    ,4.0  ,–,10.0  
09,21,Connecticut,"Total, 25 to 34 years",432    ,372    ,85.9    ,342    ,79.2    ,29    ,7.8    ,5.7  ,–,9.9  
09,22,Connecticut,"Total, 35 to 44 years",418    ,353    ,84.5    ,334    ,79.8    ,19    ,5.5    ,3.7  ,–,7.3  
09,23,Connecticut,"Total, 45 to 54 years",573    ,478    ,83.5    ,458    ,80.0    ,20    ,4.2    ,2.8  ,–,5.6  
09,24,Connecticut,"Total, 55 to 64 years",475    ,351    ,73.8    ,339    ,71.3    ,12    ,3.4    ,2.0  ,–,4.8  
09,25,Connecticut,"Total, 65 years and over",529    ,117    ,22.1    ,113    ,21.4    ,4    ,3.1    ,0.7  ,–,5.5  
09,27,Connecticut,"Men, 20 to 24 years",113    ,72    ,63.3    ,65    ,57.2    ,7    ,9.6    ,4.3  ,–,14.9  
09,28,Connecticut,"Men, 25 to 34 years",217    ,201    ,92.5    ,185    ,84.9    ,16    ,8.2    ,5.2  ,–,11.2  
09,29,Connecticut,"Men, 35 to 44 years",204    ,189    ,92.4    ,180    ,88.4    ,8    ,4.4    ,2.2  ,–,6.6  
09,30,Connecticut,"Men, 45 to 54 years",280    ,243    ,86.8    ,233    ,83.3    ,10    ,4.1    ,2.2  ,–,6.0  
09,31,Connecticut,"Men, 55 to 64 years",223    ,174    ,78.2    ,167    ,75.1    ,7    ,4.0    ,1.8  ,–,6.2  
09,32,Connecticut,"Men, 65 years and over",234    ,67    ,28.5    ,65    ,27.9    ,1    ,2.1    ,( 2 ),–,( 2 )
09,34,Connecticut,"Women, 20 to 24 years",119    ,93    ,78.2    ,88    ,74.3    ,5    ,5.0    ,1.6  ,–,8.4  
09,35,Connecticut,"Women, 25 to 34 years",215    ,171    ,79.3    ,158    ,73.5    ,13    ,7.4    ,4.3  ,–,10.5  
09,36,Connecticut,"Women, 35 to 44 years",214    ,165    ,76.9    ,154    ,71.7    ,11    ,6.8    ,3.8  ,–,9.8  
09,37,Connecticut,"Women, 45 to 54 years",293    ,235    ,80.3    ,225    ,76.8    ,10    ,4.4    ,2.4  ,–,6.4  
09,38,Connecticut,"Women, 55 to 64 years",253    ,176    ,69.8    ,171    ,67.9    ,5    ,2.8    ,0.9  ,–,4.7  
09,41,Connecticut,"White, 20 to 24 years",183    ,133    ,72.8    ,126    ,69.0    ,7    ,5.2    ,2.3  ,–,8.1  
09,42,Connecticut,"White, 25 to 34 years",324    ,283    ,87.2    ,267    ,82.4    ,16    ,5.6    ,3.5  ,–,7.7  
09,43,Connecticut,"White, 35 to 44 years",334    ,283    ,84.8    ,269    ,80.5    ,14    ,5.0    ,3.1  ,–,6.9  
09,44,Connecticut,"White, 45 to 54 years",485    ,409    ,84.2    ,394    ,81.3    ,14    ,3.5    ,2.1  ,–,4.9  
09,45,Connecticut,"White, 55 to 64 years",410    ,308    ,75.1    ,299    ,73.0    ,9    ,2.8    ,1.4  ,–,4.2  
09,46,Connecticut,"White, 65 years and over",465    ,102    ,21.9    ,99    ,21.3    ,3    ,2.9    ,0.5  ,–,5.3  
09,63,Connecticut,"Hispanic or Latino ethnicity, 25 to 34 years",67    ,60    ,88.4    ,50    ,73.9    ,10    ,16.4    ,8.1  ,–,24.7  
10,01,Delaware,Total,749    ,469    ,62.6    ,446    ,59.5    ,23    ,5.0    ,4.3  ,–,5.7  
10,02,Delaware,Men,354    ,236    ,66.6    ,225    ,63.5    ,11    ,4.7    ,3.7  ,–,5.7  
10,03,Delaware,Women,395    ,234    ,59.1    ,221    ,56.0    ,12    ,5.3    ,4.3  ,–,6.3  
10,04,Delaware,White,551    ,339    ,61.4    ,324    ,58.8    ,15    ,4.3    ,3.5  ,–,5.1  
10,05,Delaware,"White, men",263    ,172    ,65.4    ,165    ,62.7    ,7    ,4.1    ,3.0  ,–,5.2  
10,06,Delaware,"White, women",288    ,166    ,57.8    ,159    ,55.2    ,7    ,4.5    ,3.3  ,–,5.7  
10,07,Delaware,Black or African American,157    ,103    ,65.7    ,95    ,60.5    ,8    ,8.0    ,6.1  ,–,9.9  
10,08,Delaware,"Black or African American, men",70    ,48    ,68.0    ,44    ,63.1    ,4    ,7.3    ,4.6  ,–,10.0  
10,09,Delaware,"Black or African American, women",87    ,56    ,63.9    ,51    ,58.4    ,5    ,8.6    ,5.9  ,–,11.3  
10,10,Delaware,Asian,31    ,21    ,67.5    ,21    ,66.5    ,( 3 ),1.4    ,( 2 ),–,( 2 )
10,13,Delaware,Hispanic or Latino ethnicity,56    ,41    ,73.8    ,39    ,69.4    ,2    ,6.0    ,3.4  ,–,8.6  
10,14,Delaware,"Hispanic or Latino ethnicity, men",28    ,23    ,83.0    ,22    ,79.3    ,1    ,4.5    ,1.5  ,–,7.5  
10,15,Delaware,"Hispanic or Latino ethnicity, women",28    ,18    ,64.5    ,16    ,59.4    ,1    ,7.9    ,3.4  ,–,12.4  
10,16,Delaware,"Married men, spouse present",186    ,128    ,69.1    ,126    ,67.7    ,3    ,2.0    ,1.1  ,–,2.9  
10,17,Delaware,"Married women, spouse present",187    ,108    ,58.1    ,105    ,56.2    ,4    ,3.3    ,2.1  ,–,4.5  
10,18,Delaware,Women who maintain families,52    ,38    ,71.9    ,35    ,67.6    ,2    ,6.1    ,3.3  ,–,8.9  
10,19,Delaware,"Total, 16 to 19 years",41    ,15    ,35.9    ,13    ,30.6    ,2    ,14.7    ,7.7  ,–,21.7  
10,20,Delaware,"Total, 20 to 24 years",54    ,39    ,71.1    ,35    ,63.5    ,4    ,10.7    ,7.0  ,–,14.4  
10,21,Delaware,"Total, 25 to 34 years",121    ,101    ,83.7    ,95    ,78.6    ,6    ,6.0    ,4.3  ,–,7.7  
10,22,Delaware,"Total, 35 to 44 years",122    ,104    ,85.3    ,100    ,81.7    ,4    ,4.2    ,2.8  ,–,5.6  
10,23,Delaware,"Total, 45 to 54 years",123    ,102    ,82.8    ,97    ,79.3    ,4    ,4.3    ,2.9  ,–,5.7  
10,24,Delaware,"Total, 55 to 64 years",124    ,78    ,62.8    ,76    ,61.5    ,2    ,2.1    ,0.9  ,–,3.3  
10,25,Delaware,"Total, 65 years and over",164    ,31    ,19.0    ,31    ,18.6    ,1    ,2.2    ,0.3  ,–,4.1  
10,27,Delaware,"Men, 20 to 24 years",25    ,17    ,67.5    ,15    ,58.4    ,2    ,13.5    ,7.2  ,–,19.8  
10,28,Delaware,"Men, 25 to 34 years",57    ,52    ,90.7    ,49    ,86.2    ,3    ,5.0    ,2.8  ,–,7.2  
10,29,Delaware,"Men, 35 to 44 years",61    ,55    ,91.1    ,54    ,88.8    ,1    ,2.6    ,1.1  ,–,4.1  
10,30,Delaware,"Men, 45 to 54 years",57    ,51    ,89.0    ,48    ,84.7    ,2    ,4.8    ,2.6  ,–,7.0  
10,31,Delaware,"Men, 55 to 64 years",57    ,37    ,64.9    ,36    ,63.4    ,1    ,2.4    ,0.6  ,–,4.2  
10,32,Delaware,"Men, 65 years and over",76    ,17    ,22.4    ,17    ,21.9    ,( 3 ),2.1    ,( 2 ),–,( 2 )
10,34,Delaware,"Women, 20 to 24 years",29    ,22    ,74.2    ,20    ,67.8    ,2    ,8.6    ,4.2  ,–,13.0  
10,35,Delaware,"Women, 25 to 34 years",64    ,49    ,77.4    ,46    ,71.9    ,3    ,7.1    ,4.4  ,–,9.8  
10,36,Delaware,"Women, 35 to 44 years",61    ,49    ,79.5    ,46    ,74.6    ,3    ,6.1    ,3.6  ,–,8.6  
10,37,Delaware,"Women, 45 to 54 years",66    ,51    ,77.5    ,49    ,74.5    ,2    ,3.8    ,1.9  ,–,5.7  
10,38,Delaware,"Women, 55 to 64 years",67    ,41    ,61.0    ,40    ,59.9    ,1    ,1.9    ,0.4  ,–,3.4  
10,39,Delaware,"Women, 65 years and over",88    ,14    ,16.2    ,14    ,15.9    ,( 3 ),2.2    ,( 2 ),–,( 2 )
10,41,Delaware,"White, 20 to 24 years",36    ,26    ,72.8    ,23    ,63.5    ,3    ,12.8    ,7.9  ,–,17.7  
10,42,Delaware,"White, 25 to 34 years",81    ,69    ,84.3    ,66    ,80.7    ,3    ,4.2    ,2.5  ,–,5.9  
10,43,Delaware,"White, 35 to 44 years",84    ,71    ,84.7    ,68    ,81.6    ,3    ,3.7    ,2.1  ,–,5.3  
10,44,Delaware,"White, 45 to 54 years",88    ,73    ,83.2    ,71    ,80.3    ,3    ,3.4    ,1.9  ,–,4.9  
10,45,Delaware,"White, 55 to 64 years",95    ,61    ,64.4    ,60    ,63.4    ,1    ,1.5    ,0.4  ,–,2.6  
10,46,Delaware,"White, 65 years and over",138    ,28    ,20.0    ,27    ,19.5    ,1    ,2.2    ,0.2  ,–,4.2  
10,49,Delaware,"Black or African American, 25 to 34 years",30    ,25    ,83.9    ,22    ,73.5    ,3    ,12.4    ,7.5  ,–,17.3  
10,50,Delaware,"Black or African American, 35 to 44 years",30    ,26    ,87.3    ,24    ,81.5    ,2    ,6.6    ,3.1  ,–,10.1  
10,51,Delaware,"Black or African American, 45 to 54 years",28    ,23    ,82.5    ,21    ,76.1    ,2    ,7.8    ,3.7  ,–,11.9  
11,01,District of Columbia,Total,554    ,388    ,70.1    ,361    ,65.3    ,27    ,6.9    ,6.2  ,–,7.6  
11,02,District of Columbia,Men,257    ,190    ,74.0    ,178    ,69.3    ,12    ,6.3    ,5.3  ,–,7.3  
11,03,District of Columbia,Women,297    ,198    ,66.8    ,183    ,61.7    ,15    ,7.5    ,6.5  ,–,8.5  
11,04,District of Columbia,White,252    ,207    ,82.1    ,201    ,79.7    ,6    ,2.9    ,2.3  ,–,3.5  
11,05,District of Columbia,"White, men",126    ,107    ,84.9    ,104    ,82.5    ,3    ,2.9    ,2.0  ,–,3.8  
11,06,District of Columbia,"White, women",126    ,100    ,79.2    ,97    ,76.9    ,3    ,2.9    ,2.0  ,–,3.8  
11,07,District of Columbia,Black or African American,260    ,149    ,57.3    ,129    ,49.7    ,20    ,13.3    ,11.8  ,–,14.8  
11,08,District of Columbia,"Black or African American, men",114    ,69    ,60.4    ,60    ,53.0    ,8    ,12.3    ,10.2  ,–,14.4  
11,09,District of Columbia,"Black or African American, women",146    ,80    ,54.9    ,69    ,47.1    ,11    ,14.1    ,12.0  ,–,16.2  
11,10,District of Columbia,Asian,26    ,20    ,77.9    ,19    ,74.5    ,1    ,4.4    ,2.1  ,–,6.7  
11,11,District of Columbia,"Asian, men",11    ,9    ,83.7    ,9    ,80.6    ,( 3 ),3.8    ,0.6  ,–,7.0  
11,12,District of Columbia,"Asian, women",15    ,11    ,73.5    ,10    ,69.9    ,1    ,4.9    ,1.6  ,–,8.2  
11,13,District of Columbia,Hispanic or Latino ethnicity,55    ,43    ,76.9    ,41    ,73.8    ,2    ,4.0    ,2.6  ,–,5.4  
11,14,District of Columbia,"Hispanic or Latino ethnicity, men",25    ,21    ,81.7    ,20    ,78.9    ,1    ,3.5    ,1.6  ,–,5.4  
11,15,District of Columbia,"Hispanic or Latino ethnicity, women",30    ,22    ,72.7    ,21    ,69.4    ,1    ,4.6    ,2.5  ,–,6.7  
11,16,District of Columbia,"Married men, spouse present",78    ,63    ,81.3    ,61    ,78.5    ,2    ,3.4    ,2.1  ,–,4.7  
11,17,District of Columbia,"Married women, spouse present",75    ,56    ,73.7    ,53    ,70.8    ,2    ,3.9    ,2.5  ,–,5.3  
11,18,District of Columbia,Women who maintain families,47    ,29    ,62.8    ,24    ,52.2    ,5    ,16.8    ,12.7  ,–,20.9  
11,20,District of Columbia,"Total, 20 to 24 years",57    ,39    ,68.5    ,34    ,59.7    ,5    ,12.9    ,9.8  ,–,16.0  
11,21,District of Columbia,"Total, 25 to 34 years",158    ,138    ,87.6    ,131    ,82.8    ,7    ,5.4    ,4.3  ,–,6.5  
11,22,District of Columbia,"Total, 35 to 44 years",94    ,81    ,86.4    ,77    ,82.1    ,4    ,5.0    ,3.7  ,–,6.3  
11,23,District of Columbia,"Total, 45 to 54 years",77    ,62    ,80.8    ,58    ,74.8    ,5    ,7.4    ,5.5  ,–,9.3  
11,24,District of Columbia,"Total, 55 to 64 years",64    ,42    ,65.2    ,38    ,60.0    ,3    ,8.0    ,5.6  ,–,10.4  
