"States:  Employment status of the civilian noninstitutional population by sex, race, Hispanic or Latino ethnicity, marital status, and detailed age, 2013 annual averages",,,,,,,,,,,,,
,,,,,,,,,,,,,
(Numbers in thousands),,,,,,,,,,,,,
State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Civilian labor force,,,,,,,,
06,14,California,"Hispanic or Latino ethnicity, men","5,245    ","3,991    ",76.1    ,"3,605    ",68.7    ,386    ,9.7    ,9.0  ,–,10.4  
06,15,California,"Hispanic or Latino ethnicity, women","5,127    ","2,796    ",54.5    ,"2,490    ",48.6    ,306    ,10.9    ,10.1  ,–,11.7  
06,16,California,"Married men, spouse present","7,234    ","5,520    ",76.3    ,"5,205    ",72.0    ,315    ,5.7    ,5.3  ,–,6.1  
06,17,California,"Married women, spouse present","7,097    ","4,006    ",56.5    ,"3,736    ",52.6    ,270    ,6.7    ,6.1  ,–,7.3  
06,18,California,Women who maintain families,"1,780    ","1,160    ",65.1    ,"1,041    ",58.5    ,119    ,10.2    ,8.9  ,–,11.5  
06,19,California,"Total, 16 to 19 years","2,157    ",577    ,26.8    ,405    ,18.8    ,172    ,29.8    ,26.7  ,–,32.9  
06,20,California,"Total, 20 to 24 years","2,921    ","1,947    ",66.7    ,"1,656    ",56.7    ,291    ,14.9    ,13.7  ,–,16.1  
06,21,California,"Total, 25 to 34 years","5,462    ","4,367    ",80.0    ,"3,991    ",73.1    ,376    ,8.6    ,8.0  ,–,9.2  
06,22,California,"Total, 35 to 44 years","4,943    ","3,973    ",80.4    ,"3,686    ",74.6    ,287    ,7.2    ,6.6  ,–,7.8  
06,23,California,"Total, 45 to 54 years","5,153    ","4,077    ",79.1    ,"3,797    ",73.7    ,280    ,6.9    ,6.3  ,–,7.5  
06,24,California,"Total, 55 to 64 years","4,444    ","2,839    ",63.9    ,"2,641    ",59.4    ,198    ,7.0    ,6.3  ,–,7.7  
06,25,California,"Total, 65 years and over","4,604    ",878    ,19.1    ,825    ,17.9    ,53    ,6.1    ,5.0  ,–,7.2  
06,26,California,"Men, 16 to 19 years","1,088    ",290    ,26.7    ,191    ,17.6    ,99    ,34.0    ,29.3  ,–,38.7  
06,27,California,"Men, 20 to 24 years","1,488    ","1,043    ",70.1    ,877    ,58.9    ,166    ,16.0    ,14.3  ,–,17.7  
06,28,California,"Men, 25 to 34 years","2,789    ","2,491    ",89.3    ,"2,265    ",81.2    ,227    ,9.1    ,8.3  ,–,9.9  
06,29,California,"Men, 35 to 44 years","2,421    ","2,204    ",91.0    ,"2,048    ",84.6    ,156    ,7.1    ,6.3  ,–,7.9  
06,30,California,"Men, 45 to 54 years","2,521    ","2,196    ",87.1    ,"2,062    ",81.8    ,134    ,6.1    ,5.4  ,–,6.8  
06,31,California,"Men, 55 to 64 years","2,119    ","1,496    ",70.6    ,"1,383    ",65.3    ,113    ,7.5    ,6.5  ,–,8.5  
06,32,California,"Men, 65 years and over","2,080    ",498    ,23.9    ,463    ,22.3    ,34    ,6.9    ,5.3  ,–,8.5  
06,33,California,"Women, 16 to 19 years","1,069    ",287    ,26.9    ,214    ,20.0    ,73    ,25.6    ,21.5  ,–,29.7  
06,34,California,"Women, 20 to 24 years","1,433    ",904    ,63.1    ,779    ,54.4    ,125    ,13.8    ,12.1  ,–,15.5  
06,35,California,"Women, 25 to 34 years","2,672    ","1,876    ",70.2    ,"1,726    ",64.6    ,149    ,8.0    ,7.1  ,–,8.9  
06,36,California,"Women, 35 to 44 years","2,523    ","1,769    ",70.1    ,"1,638    ",65.0    ,131    ,7.4    ,6.5  ,–,8.3  
06,37,California,"Women, 45 to 54 years","2,632    ","1,880    ",71.4    ,"1,735    ",65.9    ,146    ,7.7    ,6.8  ,–,8.6  
06,38,California,"Women, 55 to 64 years","2,326    ","1,343    ",57.7    ,"1,258    ",54.1    ,85    ,6.3    ,5.4  ,–,7.2  
06,39,California,"Women, 65 years and over","2,524    ",380    ,15.1    ,361    ,14.3    ,19    ,5.0    ,3.4  ,–,6.6  
06,40,California,"White, 16 to 19 years","1,576    ",435    ,27.6    ,314    ,19.9    ,121    ,27.7    ,24.3  ,–,31.1  
06,41,California,"White, 20 to 24 years","2,172    ","1,516    ",69.8    ,"1,308    ",60.2    ,208    ,13.7    ,12.4  ,–,15.0  
06,42,California,"White, 25 to 34 years","3,929    ","3,141    ",79.9    ,"2,886    ",73.5    ,255    ,8.1    ,7.4  ,–,8.8  
06,43,California,"White, 35 to 44 years","3,650    ","2,938    ",80.5    ,"2,721    ",74.6    ,216    ,7.4    ,6.7  ,–,8.1  
06,44,California,"White, 45 to 54 years","3,799    ","3,024    ",79.6    ,"2,823    ",74.3    ,201    ,6.7    ,6.1  ,–,7.3  
06,45,California,"White, 55 to 64 years","3,335    ","2,143    ",64.3    ,"1,996    ",59.8    ,148    ,6.9    ,6.1  ,–,7.7  
06,46,California,"White, 65 years and over","3,577    ",691    ,19.3    ,647    ,18.1    ,44    ,6.4    ,5.1  ,–,7.7  
06,47,California,"Black or African American, 16 to 19 years",162    ,43    ,26.4    ,23    ,14.1    ,20    ,46.5    ,33.0  ,–,60.0  
06,48,California,"Black or African American, 20 to 24 years",192    ,113    ,58.9    ,86    ,45.0    ,27    ,23.6    ,17.7  ,–,29.5  
06,49,California,"Black or African American, 25 to 34 years",367    ,267    ,72.8    ,219    ,59.5    ,49    ,18.3    ,14.9  ,–,21.7  
06,50,California,"Black or African American, 35 to 44 years",288    ,215    ,74.6    ,189    ,65.6    ,26    ,12.1    ,9.0  ,–,15.2  
06,51,California,"Black or African American, 45 to 54 years",341    ,228    ,66.7    ,198    ,58.0    ,30    ,13.1    ,10.0  ,–,16.2  
06,52,California,"Black or African American, 55 to 64 years",270    ,145    ,53.8    ,135    ,50.1    ,10    ,6.9    ,4.1  ,–,9.7  
06,53,California,"Black or African American, 65 years and over",268    ,42    ,15.7    ,37    ,14.0    ,4    ,10.7    ,4.2  ,–,17.2  
06,54,California,"Asian, 16 to 19 years",250    ,46    ,18.3    ,31    ,12.4    ,15    ,32.4    ,21.4  ,–,43.4  
06,55,California,"Asian, 20 to 24 years",351    ,188    ,53.7    ,161    ,45.9    ,27    ,14.5    ,10.9  ,–,18.1  
06,56,California,"Asian, 25 to 34 years",832    ,679    ,81.6    ,639    ,76.8    ,40    ,5.9    ,4.7  ,–,7.1  
06,57,California,"Asian, 35 to 44 years",763    ,639    ,83.7    ,609    ,79.8    ,30    ,4.6    ,3.5  ,–,5.7  
06,58,California,"Asian, 45 to 54 years",786    ,659    ,83.8    ,625    ,79.5    ,34    ,5.2    ,4.0  ,–,6.4  
06,59,California,"Asian, 55 to 64 years",675    ,451    ,66.8    ,421    ,62.4    ,30    ,6.6    ,5.0  ,–,8.2  
06,60,California,"Asian, 65 years and over",652    ,120    ,18.4    ,115    ,17.7    ,5    ,3.9    ,1.5  ,–,6.3  
06,61,California,"Hispanic or Latino ethnicity, 16 to 19 years","1,045    ",293    ,28.0    ,203    ,19.4    ,90    ,30.6    ,26.2  ,–,35.0  
06,62,California,"Hispanic or Latino ethnicity, 20 to 24 years","1,319    ",928    ,70.3    ,798    ,60.5    ,130    ,14.0    ,12.3  ,–,15.7  
06,63,California,"Hispanic or Latino ethnicity, 25 to 34 years","2,373    ","1,872    ",78.9    ,"1,700    ",71.6    ,172    ,9.2    ,8.3  ,–,10.1  
06,64,California,"Hispanic or Latino ethnicity, 35 to 44 years","2,033    ","1,590    ",78.2    ,"1,463    ",72.0    ,126    ,7.9    ,6.9  ,–,8.9  
06,65,California,"Hispanic or Latino ethnicity, 45 to 54 years","1,674    ","1,296    ",77.4    ,"1,191    ",71.1    ,105    ,8.1    ,7.0  ,–,9.2  
06,66,California,"Hispanic or Latino ethnicity, 55 to 64 years","1,082    ",670    ,62.0    ,614    ,56.8    ,56    ,8.3    ,6.8  ,–,9.8  
06,67,California,"Hispanic or Latino ethnicity, 65 years and over",846    ,138    ,16.4    ,125    ,14.8    ,13    ,9.5    ,5.9  ,–,13.1  
08,01,Colorado,Total,"4,063    ","2,765    ",68.1    ,"2,583    ",63.6    ,183    ,6.6    ,6.1  ,–,7.1  
08,02,Colorado,Men,"2,004    ","1,493    ",74.5    ,"1,390    ",69.3    ,104    ,6.9    ,6.2  ,–,7.6  
08,03,Colorado,Women,"2,059    ","1,272    ",61.8    ,"1,193    ",57.9    ,79    ,6.2    ,5.5  ,–,6.9  
08,04,Colorado,White,"3,656    ","2,506    ",68.6    ,"2,348    ",64.2    ,158    ,6.3    ,5.8  ,–,6.8  
08,05,Colorado,"White, men","1,805    ","1,352    ",74.9    ,"1,261    ",69.8    ,91    ,6.7    ,6.0  ,–,7.4  
08,06,Colorado,"White, women","1,850    ","1,155    ",62.4    ,"1,087    ",58.8    ,68    ,5.9    ,5.1  ,–,6.7  
08,07,Colorado,Black or African American,157    ,107    ,68.0    ,95    ,60.4    ,12    ,11.3    ,8.3  ,–,14.3  
08,08,Colorado,"Black or African American, men",79    ,55    ,69.3    ,50    ,62.7    ,5    ,9.5    ,5.6  ,–,13.4  
08,09,Colorado,"Black or African American, women",78    ,52    ,66.8    ,45    ,58.0    ,7    ,13.2    ,8.4  ,–,18.0  
08,10,Colorado,Asian,118    ,72    ,61.1    ,71    ,59.6    ,2    ,2.5    ,0.7  ,–,4.3  
08,11,Colorado,"Asian, men",52    ,41    ,78.7    ,40    ,77.3    ,1    ,1.9    ,( 2 ),–,( 2 )
08,12,Colorado,"Asian, women",67    ,32    ,47.4    ,31    ,45.8    ,1    ,3.3    ,0.2  ,–,6.4  
08,13,Colorado,Hispanic or Latino ethnicity,742    ,503    ,67.8    ,453    ,61.0    ,50    ,9.9    ,8.2  ,–,11.6  
08,14,Colorado,"Hispanic or Latino ethnicity, men",377    ,283    ,75.0    ,255    ,67.6    ,28    ,9.9    ,7.6  ,–,12.2  
08,15,Colorado,"Hispanic or Latino ethnicity, women",365    ,220    ,60.3    ,198    ,54.3    ,22    ,10.0    ,7.4  ,–,12.6  
08,16,Colorado,"Married men, spouse present","1,056    ",831    ,78.7    ,799    ,75.7    ,32    ,3.9    ,3.2  ,–,4.6  
08,17,Colorado,"Married women, spouse present","1,088    ",665    ,61.1    ,632    ,58.1    ,33    ,5.0    ,4.1  ,–,5.9  
08,18,Colorado,Women who maintain families,183    ,133    ,72.3    ,125    ,67.9    ,8    ,6.1    ,3.8  ,–,8.4  
08,19,Colorado,"Total, 16 to 19 years",293    ,114    ,39.0    ,90    ,30.6    ,25    ,21.7    ,17.1  ,–,26.3  
08,20,Colorado,"Total, 20 to 24 years",360    ,271    ,75.1    ,239    ,66.3    ,32    ,11.7    ,9.5  ,–,13.9  
08,21,Colorado,"Total, 25 to 34 years",733    ,619    ,84.5    ,579    ,79.1    ,40    ,6.4    ,5.3  ,–,7.5  
08,22,Colorado,"Total, 35 to 44 years",688    ,588    ,85.5    ,563    ,81.8    ,25    ,4.3    ,3.4  ,–,5.2  
08,23,Colorado,"Total, 45 to 54 years",718    ,603    ,84.0    ,578    ,80.5    ,25    ,4.2    ,3.3  ,–,5.1  
08,24,Colorado,"Total, 55 to 64 years",629    ,445    ,70.8    ,418    ,66.4    ,28    ,6.2    ,5.0  ,–,7.4  
08,25,Colorado,"Total, 65 years and over",642    ,125    ,19.4    ,116    ,18.1    ,8    ,6.6    ,4.2  ,–,9.0  
08,26,Colorado,"Men, 16 to 19 years",150    ,53    ,35.7    ,38    ,25.3    ,16    ,29.1    ,21.3  ,–,36.9  
08,27,Colorado,"Men, 20 to 24 years",180    ,142    ,78.6    ,123    ,68.3    ,18    ,13.1    ,9.9  ,–,16.3  
08,28,Colorado,"Men, 25 to 34 years",369    ,336    ,91.1    ,312    ,84.6    ,24    ,7.1    ,5.6  ,–,8.6  
08,29,Colorado,"Men, 35 to 44 years",351    ,332    ,94.6    ,318    ,90.7    ,13    ,4.1    ,2.9  ,–,5.3  
08,30,Colorado,"Men, 45 to 54 years",352    ,315    ,89.7    ,302    ,85.8    ,14    ,4.3    ,3.1  ,–,5.5  
08,31,Colorado,"Men, 55 to 64 years",312    ,241    ,77.1    ,226    ,72.2    ,15    ,6.4    ,4.7  ,–,8.1  
08,32,Colorado,"Men, 65 years and over",290    ,74    ,25.5    ,71    ,24.4    ,3    ,4.3    ,1.8  ,–,6.8  
08,33,Colorado,"Women, 16 to 19 years",144    ,61    ,42.5    ,52    ,36.1    ,9    ,15.2    ,10.0  ,–,20.4  
08,34,Colorado,"Women, 20 to 24 years",180    ,129    ,71.7    ,116    ,64.4    ,13    ,10.2    ,7.2  ,–,13.2  
08,35,Colorado,"Women, 25 to 34 years",364    ,283    ,77.7    ,267    ,73.4    ,16    ,5.6    ,4.1  ,–,7.1  
08,36,Colorado,"Women, 35 to 44 years",337    ,256    ,76.0    ,245    ,72.6    ,12    ,4.5    ,3.1  ,–,5.9  
08,37,Colorado,"Women, 45 to 54 years",366    ,288    ,78.6    ,276    ,75.4    ,12    ,4.1    ,2.8  ,–,5.4  
08,38,Colorado,"Women, 55 to 64 years",317    ,204    ,64.5    ,192    ,60.7    ,12    ,5.9    ,4.1  ,–,7.7  
08,39,Colorado,"Women, 65 years and over",351    ,51    ,14.4    ,46    ,13.0    ,5    ,9.9    ,5.3  ,–,14.5  
08,40,Colorado,"White, 16 to 19 years",247    ,100    ,40.4    ,82    ,33.3    ,18    ,17.6    ,13.2  ,–,22.0  
08,41,Colorado,"White, 20 to 24 years",314    ,240    ,76.5    ,211    ,67.3    ,29    ,12.1    ,9.7  ,–,14.5  
08,42,Colorado,"White, 25 to 34 years",639    ,541    ,84.6    ,507    ,79.3    ,34    ,6.2    ,5.1  ,–,7.3  
08,43,Colorado,"White, 35 to 44 years",617    ,530    ,86.0    ,509    ,82.5    ,21    ,4.0    ,3.1  ,–,4.9  
08,44,Colorado,"White, 45 to 54 years",664    ,562    ,84.6    ,538    ,81.1    ,23    ,4.1    ,3.2  ,–,5.0  
08,45,Colorado,"White, 55 to 64 years",576    ,416    ,72.1    ,390    ,67.6    ,26    ,6.2    ,4.9  ,–,7.5  
08,46,Colorado,"White, 65 years and over",598    ,118    ,19.7    ,110    ,18.4    ,8    ,6.4    ,3.9  ,–,8.9  
08,49,Colorado,"Black or African American, 25 to 34 years",33    ,28    ,83.3    ,25    ,74.1    ,3    ,11.0    ,5.0  ,–,17.0  
08,50,Colorado,"Black or African American, 35 to 44 years",32    ,29    ,89.2    ,27    ,84.2    ,2    ,5.6    ,1.4  ,–,9.8  
08,56,Colorado,"Asian, 25 to 34 years",29    ,24    ,82.2    ,23    ,81.1    ,( 3 ),1.4    ,( 2 ),–,( 2 )
08,61,Colorado,"Hispanic or Latino ethnicity, 16 to 19 years",78    ,30    ,39.1    ,22    ,28.3    ,8    ,27.6    ,16.1  ,–,39.1  
08,62,Colorado,"Hispanic or Latino ethnicity, 20 to 24 years",87    ,70    ,80.1    ,58    ,67.4    ,11    ,15.8    ,10.1  ,–,21.5  
08,63,Colorado,"Hispanic or Latino ethnicity, 25 to 34 years",178    ,144    ,80.7    ,132    ,74.1    ,12    ,8.1    ,5.2  ,–,11.0  
08,64,Colorado,"Hispanic or Latino ethnicity, 35 to 44 years",143    ,118    ,82.0    ,109    ,76.0    ,9    ,7.4    ,4.4  ,–,10.4  
08,65,Colorado,"Hispanic or Latino ethnicity, 45 to 54 years",106    ,84    ,78.7    ,80    ,75.5    ,3    ,4.0    ,1.4  ,–,6.6  
08,66,Colorado,"Hispanic or Latino ethnicity, 55 to 64 years",75    ,44    ,58.3    ,39    ,52.0    ,5    ,10.8    ,4.8  ,–,16.8  
09,01,Connecticut,Total,"2,855    ","1,852    ",64.9    ,"1,710    ",59.9    ,142    ,7.7    ,7.2  ,–,8.2  
09,02,Connecticut,Men,"1,368    ",960    ,70.1    ,882    ,64.4    ,78    ,8.1    ,7.4  ,–,8.8  
09,03,Connecticut,Women,"1,487    ",893    ,60.0    ,828    ,55.7    ,64    ,7.2    ,6.5  ,–,7.9  
09,04,Connecticut,White,"2,344    ","1,512    ",64.5    ,"1,406    ",60.0    ,106    ,7.0    ,6.5  ,–,7.5  
09,05,Connecticut,"White, men","1,133    ",793    ,70.0    ,735    ,64.9    ,58    ,7.3    ,6.5  ,–,8.1  
09,06,Connecticut,"White, women","1,211    ",719    ,59.4    ,671    ,55.4    ,48    ,6.7    ,5.9  ,–,7.5  
09,07,Connecticut,Black or African American,299    ,194    ,64.8    ,168    ,56.2    ,26    ,13.3    ,11.3  ,–,15.3  
09,08,Connecticut,"Black or African American, men",136    ,88    ,64.6    ,74    ,54.5    ,14    ,15.6    ,12.4  ,–,18.8  
09,09,Connecticut,"Black or African American, women",163    ,106    ,65.0    ,94    ,57.6    ,12    ,11.4    ,8.9  ,–,13.9  
09,10,Connecticut,Asian,162    ,109    ,67.2    ,104    ,64.1    ,5    ,4.6    ,3.0  ,–,6.2  
09,11,Connecticut,"Asian, men",76    ,60    ,79.0    ,57    ,75.1    ,3    ,4.9    ,2.7  ,–,7.1  
09,12,Connecticut,"Asian, women",86    ,49    ,56.6    ,47    ,54.3    ,2    ,4.2    ,1.9  ,–,6.5  
09,13,Connecticut,Hispanic or Latino ethnicity,306    ,204    ,66.7    ,179    ,58.5    ,25    ,12.2    ,10.4  ,–,14.0  
09,14,Connecticut,"Hispanic or Latino ethnicity, men",146    ,107    ,73.4    ,93    ,63.8    ,14    ,13.1    ,10.4  ,–,15.8  
09,15,Connecticut,"Hispanic or Latino ethnicity, women",160    ,97    ,60.6    ,86    ,53.8    ,11    ,11.3    ,8.7  ,–,13.9  
09,16,Connecticut,"Married men, spouse present",722    ,549    ,76.1    ,522    ,72.2    ,28    ,5.1    ,4.3  ,–,5.9  
09,17,Connecticut,"Married women, spouse present",718    ,458    ,63.7    ,436    ,60.7    ,22    ,4.7    ,3.9  ,–,5.5  
09,18,Connecticut,Women who maintain families,155    ,110    ,70.7    ,99    ,63.5    ,11    ,10.2    ,7.7  ,–,12.7  
09,19,Connecticut,"Total, 16 to 19 years",216    ,70    ,32.2    ,53    ,24.7    ,16    ,23.2    ,18.5  ,–,27.9  
09,20,Connecticut,"Total, 20 to 24 years",242    ,175    ,72.2    ,157    ,64.7    ,18    ,10.4    ,8.4  ,–,12.4  
09,21,Connecticut,"Total, 25 to 34 years",426    ,361    ,84.7    ,332    ,78.0    ,29    ,7.9    ,6.7  ,–,9.1  
09,22,Connecticut,"Total, 35 to 44 years",415    ,352    ,84.8    ,329    ,79.2    ,23    ,6.5    ,5.4  ,–,7.6  
09,23,Connecticut,"Total, 45 to 54 years",559    ,454    ,81.2    ,424    ,75.8    ,30    ,6.6    ,5.6  ,–,7.6  
09,24,Connecticut,"Total, 55 to 64 years",462    ,330    ,71.3    ,309    ,67.0    ,20    ,6.1    ,5.0  ,–,7.2  
09,25,Connecticut,"Total, 65 years and over",536    ,113    ,21.0    ,107    ,19.9    ,6    ,5.5    ,3.7  ,–,7.3  
09,26,Connecticut,"Men, 16 to 19 years",111    ,35    ,31.8    ,26    ,23.7    ,9    ,25.6    ,18.7  ,–,32.5  
09,27,Connecticut,"Men, 20 to 24 years",121    ,88    ,72.7    ,77    ,64.0    ,11    ,12.1    ,9.1  ,–,15.1  
09,28,Connecticut,"Men, 25 to 34 years",209    ,189    ,90.7    ,175    ,83.7    ,15    ,7.7    ,6.1  ,–,9.3  
09,29,Connecticut,"Men, 35 to 44 years",202    ,184    ,90.9    ,169    ,83.7    ,15    ,7.9    ,6.2  ,–,9.6  
09,30,Connecticut,"Men, 45 to 54 years",276    ,235    ,85.3    ,219    ,79.5    ,16    ,6.7    ,5.3  ,–,8.1  
09,31,Connecticut,"Men, 55 to 64 years",221    ,167    ,75.3    ,157    ,71.0    ,10    ,5.7    ,4.2  ,–,7.2  
09,32,Connecticut,"Men, 65 years and over",229    ,62    ,26.9    ,58    ,25.3    ,4    ,5.9    ,3.4  ,–,8.4  
09,33,Connecticut,"Women, 16 to 19 years",105    ,34    ,32.6    ,27    ,25.8    ,7    ,20.8    ,14.5  ,–,27.1  
09,34,Connecticut,"Women, 20 to 24 years",121    ,87    ,71.7    ,79    ,65.4    ,8    ,8.7    ,6.1  ,–,11.3  
09,35,Connecticut,"Women, 25 to 34 years",217    ,171    ,78.9    ,157    ,72.5    ,14    ,8.1    ,6.4  ,–,9.8  
09,36,Connecticut,"Women, 35 to 44 years",213    ,168    ,78.9    ,159    ,74.9    ,8    ,5.0    ,3.6  ,–,6.4  
09,37,Connecticut,"Women, 45 to 54 years",283    ,218    ,77.3    ,204    ,72.2    ,14    ,6.5    ,5.1  ,–,7.9  
09,38,Connecticut,"Women, 55 to 64 years",241    ,163    ,67.6    ,152    ,63.2    ,11    ,6.5    ,4.9  ,–,8.1  
09,39,Connecticut,"Women, 65 years and over",307    ,51    ,16.7    ,49    ,15.8    ,3    ,4.9    ,2.4  ,–,7.4  
09,40,Connecticut,"White, 16 to 19 years",169    ,58    ,34.2    ,46    ,27.4    ,11    ,19.7    ,15.0  ,–,24.4  
09,41,Connecticut,"White, 20 to 24 years",187    ,138    ,73.7    ,125    ,66.8    ,13    ,9.4    ,7.3  ,–,11.5  
09,42,Connecticut,"White, 25 to 34 years",311    ,267    ,86.0    ,246    ,79.1    ,21    ,8.0    ,6.6  ,–,9.4  
09,43,Connecticut,"White, 35 to 44 years",321    ,271    ,84.4    ,256    ,79.8    ,15    ,5.5    ,4.3  ,–,6.7  
09,44,Connecticut,"White, 45 to 54 years",470    ,387    ,82.3    ,364    ,77.4    ,23    ,6.0    ,5.0  ,–,7.0  
09,45,Connecticut,"White, 55 to 64 years",402    ,288    ,71.6    ,271    ,67.5    ,17    ,5.8    ,4.7  ,–,6.9  
09,46,Connecticut,"White, 65 years and over",483    ,102    ,21.2    ,97    ,20.0    ,6    ,5.5    ,3.6  ,–,7.4  
09,48,Connecticut,"Black or African American, 20 to 24 years",33    ,21    ,63.6    ,17    ,50.6    ,4    ,20.4    ,12.8  ,–,28.0  
09,49,Connecticut,"Black or African American, 25 to 34 years",58    ,49    ,84.0    ,44    ,74.8    ,5    ,11.0    ,7.3  ,–,14.7  
09,50,Connecticut,"Black or African American, 35 to 44 years",51    ,44    ,86.8    ,38    ,75.1    ,6    ,13.4    ,9.1  ,–,17.7  
09,51,Connecticut,"Black or African American, 45 to 54 years",56    ,41    ,72.2    ,36    ,64.7    ,4    ,10.5    ,6.6  ,–,14.4  
09,52,Connecticut,"Black or African American, 55 to 64 years",38    ,25    ,65.8    ,23    ,59.8    ,2    ,9.2    ,4.5  ,–,13.9  
09,56,Connecticut,"Asian, 25 to 34 years",44    ,34    ,77.3    ,33    ,74.8    ,1    ,3.1    ,0.8  ,–,5.4  
09,57,Connecticut,"Asian, 35 to 44 years",38    ,32    ,83.8    ,31    ,79.6    ,2    ,5.0    ,2.0  ,–,8.0  
09,58,Connecticut,"Asian, 45 to 54 years",24    ,19    ,79.4    ,18    ,73.7    ,1    ,7.2    ,2.5  ,–,11.9  
09,59,Connecticut,"Asian, 55 to 64 years",16    ,12    ,74.8    ,12    ,72.9    ,( 3 ),2.5    ,( 2 ),–,( 2 )
09,61,Connecticut,"Hispanic or Latino ethnicity, 16 to 19 years",36    ,13    ,36.5    ,8    ,22.3    ,5    ,39.0    ,25.6  ,–,52.4  
09,62,Connecticut,"Hispanic or Latino ethnicity, 20 to 24 years",29    ,22    ,75.9    ,19    ,65.9    ,3    ,13.2    ,7.1  ,–,19.3  
09,63,Connecticut,"Hispanic or Latino ethnicity, 25 to 34 years",78    ,63    ,80.9    ,58    ,73.9    ,6    ,8.7    ,5.8  ,–,11.6  
09,64,Connecticut,"Hispanic or Latino ethnicity, 35 to 44 years",58    ,47    ,80.4    ,43    ,74.0    ,4    ,7.9    ,4.7  ,–,11.1  
09,65,Connecticut,"Hispanic or Latino ethnicity, 45 to 54 years",51    ,38    ,74.8    ,32    ,62.7    ,6    ,16.2    ,11.2  ,–,21.2  
09,66,Connecticut,"Hispanic or Latino ethnicity, 55 to 64 years",29    ,15    ,52.0    ,14    ,47.8    ,1    ,8.1    ,2.4  ,–,13.8  
10,01,Delaware,Total,728    ,440    ,60.4    ,409    ,56.1    ,31    ,7.0    ,6.4  ,–,7.6  
10,02,Delaware,Men,345    ,227    ,65.8    ,211    ,61.3    ,16    ,6.9    ,6.1  ,–,7.7  
10,03,Delaware,Women,383    ,213    ,55.5    ,198    ,51.5    ,15    ,7.1    ,6.2  ,–,8.0  
10,04,Delaware,White,542    ,322    ,59.5    ,303    ,55.9    ,19    ,5.9    ,5.3  ,–,6.5  
10,05,Delaware,"White, men",260    ,169    ,65.2    ,160    ,61.5    ,10    ,5.7    ,4.8  ,–,6.6  
10,06,Delaware,"White, women",283    ,153    ,54.2    ,144    ,50.8    ,10    ,6.2    ,5.3  ,–,7.1  
10,07,Delaware,Black or African American,151    ,93    ,61.9    ,83    ,55.1    ,10    ,10.9    ,9.4  ,–,12.4  
10,08,Delaware,"Black or African American, men",68    ,44    ,64.5    ,38    ,56.9    ,5    ,11.8    ,9.4  ,–,14.2  
10,09,Delaware,"Black or African American, women",83    ,50    ,59.8    ,45    ,53.7    ,5    ,10.1    ,8.1  ,–,12.1  
10,10,Delaware,Asian,25    ,17    ,67.4    ,16    ,64.3    ,1    ,4.6    ,2.2  ,–,7.0  
10,11,Delaware,"Asian, men",12    ,10    ,82.0    ,10    ,78.0    ,( 3 ),4.9    ,1.7  ,–,8.1  
10,12,Delaware,"Asian, women",13    ,7    ,53.0    ,6    ,50.8    ,( 3 ),4.2    ,0.6  ,–,7.8  
10,13,Delaware,Hispanic or Latino ethnicity,54    ,38    ,70.6    ,35    ,64.6    ,3    ,8.5    ,6.4  ,–,10.6  
10,14,Delaware,"Hispanic or Latino ethnicity, men",29    ,24    ,83.7    ,23    ,77.6    ,2    ,7.4    ,4.9  ,–,9.9  
10,15,Delaware,"Hispanic or Latino ethnicity, women",25    ,14    ,55.3    ,12    ,49.6    ,1    ,10.4    ,6.5  ,–,14.3  
